time_utc_x,station,sat,elev_deg,az_deg,m_dry,m_wet,slant_dry_m,slant_wet_m,slant_total_m,ZHD_m,ZWD_m
2025-10-27T21:00:00Z,ANK2,G32,35.966,58.744,1.698174,1.700755,3.3744,0.1449,3.5193,1.9871,0.0852
2025-10-27T21:00:00Z,ANK2,G21,53.886,182.61,1.236591,1.237316,2.4572,0.1054,2.5626,1.9871,0.0852
2025-10-27T21:00:00Z,ANK2,Q01,54.732,152.761,1.22359,1.224278,2.4314,0.1043,2.5357,1.9871,0.0852
2025-10-27T21:00:00Z,ANK2,G08,33.602,3.647,1.801371,1.804542,3.5795,0.1537,3.7333,1.9871,0.0852
2025-10-27T22:00:00Z,ANK2,G23,79.52,185.724,1.016748,1.016872,2.0204,0.0974,2.1178,1.9871,0.0958
2025-10-27T22:00:00Z,ANK2,G30,15.609,90.616,3.661716,3.692817,7.2762,0.3538,7.63,1.9871,0.0958
2025-10-27T22:00:00Z,ANK2,Q14,18.263,182.151,3.156632,3.176199,6.2725,0.3043,6.5768,1.9871,0.0958
2025-10-27T22:00:00Z,ANK2,Q27,61.897,36.292,1.132879,1.133325,2.2511,0.1086,2.3597,1.9871,0.0958
2025-10-27T22:00:00Z,ANK2,G24,58.597,237.185,1.17066,1.171204,2.3262,0.1122,2.4384,1.9871,0.0958
2025-10-27T22:00:00Z,ANK2,G19,15.162,48.232,3.763574,3.797448,7.4786,0.3638,7.8424,1.9871,0.0958
2025-10-27T22:00:00Z,ANK2,G06,72.582,184.022,1.047667,1.047892,2.0818,0.1004,2.1822,1.9871,0.0958
2025-10-27T22:00:00Z,ANK2,G18,49.257,19.578,1.318183,1.319157,2.6194,0.1264,2.7457,1.9871,0.0958
2025-10-27T22:00:00Z,ANK2,G29,78.04,107.824,1.021938,1.022082,2.0307,0.0979,2.1286,1.9871,0.0958
2025-10-27T22:00:00Z,ANK2,G32,75.849,83.549,1.030989,1.031163,2.0487,0.0988,2.1475,1.9871,0.0958
2025-10-27T22:00:00Z,ANK2,Q15,70.938,223.211,1.057576,1.057827,2.1015,0.1013,2.2028,1.9871,0.0958
2025-10-27T23:00:00Z,ANK2,G16,15.696,131.17,3.642412,3.673005,7.2378,0.3721,7.6099,1.9871,0.1013
2025-10-27T23:00:00Z,ANK2,G26,52.146,316.429,1.265095,1.265904,2.5139,0.1282,2.6421,1.9871,0.1013
2025-10-27T23:00:00Z,ANK2,Q12,34.659,121.201,1.753375,1.756262,3.4841,0.1779,3.662,1.9871,0.1013
2025-10-27T23:00:00Z,ANK2,G01,34.175,244.467,1.774948,1.77796,3.527,0.1801,3.7071,1.9871,0.1013
2025-10-27T23:00:00Z,ANK2,Q13,10.531,272.357,5.29655,5.394573,10.5248,0.5465,11.0712,1.9871,0.1013
2025-10-27T23:00:00Z,ANK2,Q10,54.718,118.116,1.223807,1.224497,2.4318,0.124,2.5559,1.9871,0.1013
2025-10-27T23:00:00Z,ANK2,G24,29.803,295.791,2.004053,2.008604,3.9823,0.2035,4.1857,1.9871,0.1013
2025-10-27T23:00:00Z,ANK2,G25,24.089,249.077,2.434927,2.443526,4.8384,0.2475,5.086,1.9871,0.1013
2025-10-27T23:00:00Z,ANK2,G03,13.032,201.327,4.341077,4.393865,8.6262,0.4451,9.0713,1.9871,0.1013
2025-10-28T00:00:00Z,ANK2,G14,56.479,327.258,1.198418,1.199039,2.3814,0.1422,2.5236,1.9871,0.1186
2025-10-28T00:00:00Z,ANK2,G28,32.594,335.56,1.850275,1.853757,3.6767,0.2199,3.8965,1.9871,0.1186
2025-10-28T00:00:00Z,ANK2,G29,33.277,203.147,1.816798,1.820069,3.6102,0.2159,3.826,1.9871,0.1186
2025-10-28T00:00:00Z,ANK2,G14,82.507,159.173,1.00846,1.008547,2.0039,0.1196,2.1235,1.9871,0.1186
2025-10-28T00:00:00Z,ANK2,Q32,42.941,253.886,1.465277,1.466779,2.9117,0.174,3.0856,1.9871,0.1186
2025-10-28T00:00:00Z,ANK2,G19,43.534,301.796,1.449305,1.450744,2.8799,0.1721,3.052,1.9871,0.1186
2025-10-28T00:00:00Z,ANK2,G13,51.425,202.674,1.27763,1.278479,2.5388,0.1516,2.6904,1.9871,0.1186
2025-10-28T00:00:00Z,ANK2,G01,40.713,251.993,1.53002,1.531791,3.0403,0.1817,3.222,1.9871,0.1186
2025-10-28T00:00:00Z,ANK2,G20,51.45,269.903,1.277181,1.278028,2.5379,0.1516,2.6895,1.9871,0.1186
2025-10-28T00:00:00Z,ANK2,G21,42.425,243.502,1.479575,1.481135,2.9401,0.1757,3.1157,1.9871,0.1186
2025-10-28T00:00:00Z,ANK2,G31,72.004,268.608,1.051032,1.051266,2.0885,0.1247,2.2132,1.9871,0.1186
2025-10-31T00:00:00Z,ANK2,G26,52.533,219.395,1.258523,1.259319,2.5012,0.0526,2.5538,1.9874,0.0418
2025-10-31T00:00:00Z,ANK2,G05,47.242,61.981,1.36002,1.36114,2.7029,0.0569,2.7598,1.9874,0.0418
2025-10-31T00:00:00Z,ANK2,G08,70.745,195.607,1.058805,1.059061,2.1043,0.0443,2.1485,1.9874,0.0418
2025-10-31T00:00:00Z,ANK2,G10,61.103,275.536,1.141395,1.141867,2.2684,0.0477,2.3161,1.9874,0.0418
2025-10-31T00:00:00Z,ANK2,G11,30.856,187.509,1.942563,1.946691,3.8607,0.0814,3.942,1.9874,0.0418
2025-10-31T00:00:00Z,ANK2,G29,81.931,312.566,1.009835,1.00993,2.0069,0.0422,2.0492,1.9874,0.0418
2025-10-31T00:00:00Z,ANK2,G24,63.045,39.476,1.121146,1.121565,2.2282,0.0469,2.275,1.9874,0.0418
2025-10-31T00:00:00Z,ANK2,G18,84.095,137.139,1.005214,1.005283,1.9978,0.042,2.0398,1.9874,0.0418
2025-10-31T00:00:00Z,ANK2,G18,82.845,182.147,1.007703,1.007787,2.0027,0.0421,2.0448,1.9874,0.0418
2025-10-31T00:00:00Z,ANK2,G29,78.918,155.637,1.018768,1.018901,2.0247,0.0426,2.0673,1.9874,0.0418
2025-10-31T00:00:00Z,ANK2,G15,66.653,39.091,1.088596,1.088931,2.1635,0.0455,2.209,1.9874,0.0418
2025-10-31T00:00:00Z,ANK2,Q32,34.752,186.921,1.749269,1.752153,3.4765,0.0732,3.5497,1.9874,0.0418
2025-10-31T00:00:00Z,ANK2,G05,45.321,105.288,1.404116,1.405392,2.7905,0.0587,2.8493,1.9874,0.0418
2025-10-31T00:00:00Z,ANK2,Q08,46.006,287.679,1.387895,1.389113,2.7583,0.0581,2.8164,1.9874,0.0418
2025-10-31T00:00:00Z,ANK2,G10,84.824,179.38,1.00399,1.00405,1.9953,0.042,2.0373,1.9874,0.0418
2025-10-31T00:00:00Z,ANK2,Q29,18.583,333.303,3.10498,3.123691,6.1708,0.1306,6.3014,1.9874,0.0418
2025-10-31T00:00:00Z,ANK2,G15,73.897,224.169,1.040478,1.040683,2.0678,0.0435,2.1113,1.9874,0.0418
2025-10-31T00:00:00Z,ANK2,G10,74.776,185.155,1.036035,1.036226,2.059,0.0433,2.1023,1.9874,0.0418
2025-10-31T00:00:00Z,ANK2,G11,51.49,255.985,1.276474,1.277324,2.5369,0.0534,2.5903,1.9874,0.0418
2025-10-31T00:00:00Z,ANK2,G20,35.803,181.416,1.7048,1.707435,3.3881,0.0714,3.4595,1.9874,0.0418
2025-10-31T01:00:00Z,ANK2,G32,71.508,288.257,1.054019,1.054262,2.0948,0.0367,2.1314,1.9874,0.0348
2025-10-31T01:00:00Z,ANK2,Q08,29.251,140.561,2.038043,2.042889,4.0504,0.0711,4.1215,1.9874,0.0348
2025-10-31T01:00:00Z,ANK2,Q15,65.896,174.317,1.094909,1.09526,2.176,0.0381,2.2141,1.9874,0.0348
2025-10-31T01:00:00Z,ANK2,Q30,15.528,280.569,3.679215,3.711005,7.3121,0.1291,7.4412,1.9874,0.0348
2025-10-31T01:00:00Z,ANK2,Q25,67.43,105.334,1.08238,1.0827,2.1511,0.0377,2.1888,1.9874,0.0348
2025-10-31T01:00:00Z,ANK2,G01,69.402,289.398,1.067805,1.068086,2.1222,0.0372,2.1593,1.9874,0.0348
2025-10-31T01:00:00Z,ANK2,G17,40.127,118.106,1.548362,1.550223,3.0772,0.0539,3.1312,1.9874,0.0348
2025-10-31T01:00:00Z,ANK2,G05,64.186,290.157,1.110168,1.110559,2.2063,0.0386,2.245,1.9874,0.0348
2025-10-31T01:00:00Z,ANK2,G08,78.635,31.248,1.01976,1.019897,2.0267,0.0355,2.0622,1.9874,0.0348
2025-10-31T01:00:00Z,ANK2,Q10,24.922,57.506,2.359434,2.367257,4.6891,0.0824,4.7715,1.9874,0.0348
2025-10-31T01:00:00Z,ANK2,G02,26.933,115.41,2.196854,2.203059,4.366,0.0767,4.4427,1.9874,0.0348
2025-10-31T01:00:00Z,ANK2,G19,59.204,347.142,1.163232,1.163761,2.3118,0.0405,2.3523,1.9874,0.0348
2025-10-31T01:00:00Z,ANK2,G27,34.563,223.852,1.75755,1.760482,3.493,0.0613,3.5542,1.9874,0.0348
2025-10-31T01:00:00Z,ANK2,G03,56.127,99.904,1.20331,1.203947,2.3915,0.0419,2.4334,1.9874,0.0348
2025-10-31T01:00:00Z,ANK2,Q07,76.769,162.329,1.026983,1.027146,2.041,0.0357,2.0768,1.9874,0.0348
2025-10-31T01:00:00Z,ANK2,G09,55.192,300.785,1.216749,1.217424,2.4182,0.0424,2.4605,1.9874,0.0348
2025-10-31T01:00:00Z,ANK2,G26,62.09,240.64,1.130851,1.131295,2.2475,0.0394,2.2868,1.9874,0.0348
2025-10-31T01:00:00Z,ANK2,G17,37.413,201.835,1.641916,1.644221,3.2631,0.0572,3.3204,1.9874,0.0348
2025-10-31T02:00:00Z,ANK2,G29,30.743,107.039,1.948925,1.953098,3.8733,0.0803,3.9536,1.9874,0.0411
2025-10-31T02:00:00Z,ANK2,Q12,12.266,75.669,4.594587,4.658008,9.1313,0.1914,9.3227,1.9874,0.0411
2025-10-31T02:00:00Z,ANK2,Q28,71.188,111.33,1.056001,1.05625,2.0987,0.0434,2.1421,1.9874,0.0411
2025-10-31T02:00:00Z,ANK2,G20,23.235,73.134,2.517965,2.527606,5.0042,0.1039,5.1081,1.9874,0.0411
2025-10-31T02:00:00Z,ANK2,G24,13.885,114.356,4.088946,4.133092,8.1264,0.1699,8.2962,1.9874,0.0411
2025-10-31T02:00:00Z,ANK2,G10,66.691,29.857,1.088286,1.088621,2.1629,0.0447,2.2076,1.9874,0.0411
2025-10-31T02:00:00Z,ANK2,G02,36.253,57.071,1.686593,1.68913,3.3519,0.0694,3.4214,1.9874,0.0411
2025-10-31T02:00:00Z,ANK2,G12,39.2,150.139,1.578707,1.580706,3.1375,0.065,3.2025,1.9874,0.0411
2025-10-31T02:00:00Z,ANK2,G30,28.53,316.608,2.084566,2.089789,4.1429,0.0859,4.2288,1.9874,0.0411
2025-10-31T02:00:00Z,ANK2,G26,74.438,20.625,1.037709,1.037906,2.0623,0.0427,2.105,1.9874,0.0411
2025-10-31T02:00:00Z,ANK2,G29,34.153,342.823,1.775947,1.778987,3.5295,0.0731,3.6026,1.9874,0.0411
2025-10-31T02:00:00Z,ANK2,G29,52.864,221.449,1.253028,1.253806,2.4903,0.0515,2.5418,1.9874,0.0411
2025-10-31T02:00:00Z,ANK2,Q24,30.862,137.308,1.942191,1.946316,3.8599,0.08,3.9399,1.9874,0.0411
2025-10-31T02:00:00Z,ANK2,G23,14.0,14.008,4.05735,4.100444,8.0636,0.1685,8.2321,1.9874,0.0411
2025-10-31T02:00:00Z,ANK2,G28,65.339,216.098,1.099723,1.100087,2.1856,0.0452,2.2308,1.9874,0.0411
2025-10-31T02:00:00Z,ANK2,G06,22.825,33.213,2.559997,2.570162,5.0877,0.1056,5.1934,1.9874,0.0411
2025-10-31T02:00:00Z,ANK2,G25,41.928,195.316,1.493712,1.495337,2.9686,0.0615,3.0301,1.9874,0.0411
2025-10-31T02:00:00Z,ANK2,G31,46.528,270.702,1.375897,1.377072,2.7345,0.0566,2.7911,1.9874,0.0411
2025-10-31T02:00:00Z,ANK2,G32,23.835,152.491,2.458897,2.467833,4.8868,0.1014,4.9882,1.9874,0.0411
2025-10-31T02:00:00Z,ANK2,G19,17.092,107.788,3.3603,3.384261,6.6783,0.1391,6.8174,1.9874,0.0411
2025-10-31T02:00:00Z,ANK2,G25,36.101,17.058,1.692692,1.695262,3.3641,0.0697,3.4337,1.9874,0.0411
2025-10-31T03:00:00Z,ANK2,G28,72.427,89.611,1.04855,1.048778,2.0839,0.0396,2.1235,1.9874,0.0378
2025-10-31T03:00:00Z,ANK2,G24,64.77,255.463,1.104798,1.105175,2.1957,0.0418,2.2375,1.9874,0.0378
2025-10-31T03:00:00Z,ANK2,G17,70.135,272.491,1.062801,1.063068,2.1122,0.0402,2.1524,1.9874,0.0378
2025-10-31T03:00:00Z,ANK2,Q25,80.101,337.06,1.014906,1.015024,2.017,0.0384,2.0554,1.9874,0.0378
2025-10-31T03:00:00Z,ANK2,G15,45.641,326.485,1.396483,1.397731,2.7754,0.0528,2.8282,1.9874,0.0378
2025-10-31T03:00:00Z,ANK2,G06,57.872,206.469,1.179835,1.180408,2.3448,0.0446,2.3894,1.9874,0.0378
2025-10-31T03:00:00Z,ANK2,G25,48.62,208.495,1.33093,1.331952,2.6451,0.0503,2.6954,1.9874,0.0378
2025-10-31T03:00:00Z,ANK2,G21,73.828,60.225,1.040842,1.041048,2.0686,0.0394,2.1079,1.9874,0.0378
2025-10-31T03:00:00Z,ANK2,Q15,42.352,350.987,1.481622,1.483198,2.9446,0.0561,3.0006,1.9874,0.0378
2025-10-31T03:00:00Z,ANK2,G12,71.48,91.806,1.054192,1.054437,2.0951,0.0399,2.135,1.9874,0.0378
2025-10-31T03:00:00Z,ANK2,G12,69.952,260.905,1.064033,1.064303,2.1147,0.0402,2.1549,1.9874,0.0378
2025-10-31T03:00:00Z,ANK2,G16,82.141,286.486,1.009319,1.009412,2.0059,0.0382,2.0441,1.9874,0.0378
2025-10-31T03:00:00Z,ANK2,G12,30.861,184.519,1.942257,1.946382,3.86,0.0736,3.9336,1.9874,0.0378
2025-10-31T03:00:00Z,ANK2,G17,79.589,121.315,1.016523,1.016647,2.0202,0.0384,2.0587,1.9874,0.0378
2025-10-31T03:00:00Z,ANK2,G23,22.381,238.338,2.607393,2.61817,5.1819,0.099,5.2809,1.9874,0.0378
2025-10-31T03:00:00Z,ANK2,G30,84.113,227.033,1.005182,1.005251,1.9977,0.038,2.0357,1.9874,0.0378
2025-10-31T03:00:00Z,ANK2,Q07,34.519,338.354,1.759518,1.762461,3.4969,0.0666,3.5635,1.9874,0.0378
2025-10-31T03:00:00Z,ANK2,G31,16.629,346.054,3.448547,3.474528,6.8536,0.1313,6.985,1.9874,0.0378
2025-10-31T03:00:00Z,ANK2,G17,28.652,245.046,2.076538,2.081694,4.1269,0.0787,4.2056,1.9874,0.0378
2025-10-31T03:00:00Z,ANK2,Q05,14.381,294.414,3.955872,3.995704,7.8619,0.151,8.0129,1.9874,0.0378
2025-10-31T03:00:00Z,ANK2,G30,69.252,285.273,1.068853,1.069137,2.1242,0.0404,2.1647,1.9874,0.0378
2025-10-31T04:00:00Z,ANK2,G32,62.361,149.501,1.12805,1.128487,2.2419,0.0379,2.2798,1.9874,0.0336
2025-10-31T04:00:00Z,ANK2,Q14,26.617,98.457,2.220764,2.227191,4.4135,0.0748,4.4884,1.9874,0.0336
2025-10-31T04:00:00Z,ANK2,G03,34.358,5.609,1.766698,1.769683,3.5111,0.0595,3.5706,1.9874,0.0336
2025-10-31T04:00:00Z,ANK2,G09,11.747,74.387,4.784177,4.856095,9.5081,0.1632,9.6712,1.9874,0.0336
2025-10-31T04:00:00Z,ANK2,G05,21.514,112.46,2.705512,2.717632,5.3769,0.0913,5.4682,1.9874,0.0336
2025-10-31T04:00:00Z,ANK2,G22,52.175,64.154,1.264587,1.265401,2.5132,0.0425,2.5558,1.9874,0.0336
2025-10-31T04:00:00Z,ANK2,G26,58.982,7.252,1.165921,1.166457,2.3172,0.0392,2.3563,1.9874,0.0336
2025-10-31T04:00:00Z,ANK2,G27,58.668,56.681,1.169771,1.170317,2.3248,0.0393,2.3641,1.9874,0.0336
2025-10-31T04:00:00Z,ANK2,G21,68.377,239.796,1.075174,1.075474,2.1368,0.0361,2.1729,1.9874,0.0336
2025-10-31T04:00:00Z,ANK2,G15,57.081,148.947,1.190216,1.190817,2.3654,0.04,2.4054,1.9874,0.0336
2025-10-31T04:00:00Z,ANK2,Q20,50.376,169.266,1.296696,1.297608,2.5771,0.0436,2.6207,1.9874,0.0336
2025-10-31T04:00:00Z,ANK2,G09,12.331,104.511,4.571693,4.634136,9.0858,0.1557,9.2415,1.9874,0.0336
2025-10-31T04:00:00Z,ANK2,G08,64.22,158.347,1.109849,1.110239,2.2057,0.0373,2.243,1.9874,0.0336
2025-10-31T04:00:00Z,ANK2,G13,50.874,246.813,1.28752,1.288404,2.5588,0.0433,2.6021,1.9874,0.0336
2025-10-31T04:00:00Z,ANK2,G26,30.306,14.379,1.974092,1.978449,3.9233,0.0665,3.9898,1.9874,0.0336
2025-10-31T04:00:00Z,ANK2,G05,34.588,286.21,1.756457,1.759382,3.4908,0.0591,3.5499,1.9874,0.0336
2025-10-31T04:00:00Z,ANK2,G15,80.171,101.873,1.014694,1.014811,2.0166,0.0341,2.0507,1.9874,0.0336
2025-10-31T04:00:00Z,ANK2,G22,56.827,245.722,1.193643,1.194254,2.3722,0.0401,2.4124,1.9874,0.0336
2025-10-31T04:00:00Z,ANK2,G23,45.693,231.381,1.39523,1.396474,2.7729,0.0469,2.8198,1.9874,0.0336
2025-10-31T04:00:00Z,ANK2,G14,56.569,234.946,1.197166,1.197786,2.3792,0.0402,2.4195,1.9874,0.0336
2025-10-31T05:00:00Z,ANK2,G10,45.247,223.241,1.405904,1.407187,2.7941,0.063,2.8571,1.9874,0.0448
2025-10-31T05:00:00Z,ANK2,Q32,12.116,168.135,4.647576,4.713298,9.2366,0.2112,9.4477,1.9874,0.0448
2025-10-31T05:00:00Z,ANK2,G08,60.693,133.426,1.14593,1.146413,2.2774,0.0514,2.3288,1.9874,0.0448
2025-10-31T05:00:00Z,ANK2,G02,35.778,73.328,1.705806,1.708446,3.3901,0.0765,3.4667,1.9874,0.0448
2025-10-31T05:00:00Z,ANK2,G19,81.194,40.148,1.011747,1.011851,2.0107,0.0453,2.0561,1.9874,0.0448
2025-10-31T05:00:00Z,ANK2,Q32,34.309,43.156,1.768872,1.77187,3.5155,0.0794,3.5948,1.9874,0.0448
2025-10-31T05:00:00Z,ANK2,G03,52.285,359.654,1.262703,1.26351,2.5095,0.0566,2.5661,1.9874,0.0448
2025-10-31T05:00:00Z,ANK2,G28,29.304,148.432,2.034691,2.039511,4.0437,0.0914,4.1351,1.9874,0.0448
2025-10-31T05:00:00Z,ANK2,G30,29.108,291.705,2.047069,2.051987,4.0683,0.0919,4.1603,1.9874,0.0448
2025-10-31T05:00:00Z,ANK2,G11,20.684,253.754,2.807169,2.820791,5.579,0.1264,5.7053,1.9874,0.0448
2025-10-31T05:00:00Z,ANK2,G18,59.749,190.924,1.156751,1.157262,2.2989,0.0518,2.3508,1.9874,0.0448
2025-10-31T05:00:00Z,ANK2,G08,48.689,134.772,1.329528,1.330545,2.6423,0.0596,2.7019,1.9874,0.0448
2025-10-31T05:00:00Z,ANK2,G18,49.238,240.658,1.31855,1.319532,2.6205,0.0591,2.6796,1.9874,0.0448
2025-10-31T05:00:00Z,ANK2,G24,79.346,292.646,1.017316,1.017444,2.0218,0.0456,2.0674,1.9874,0.0448
2025-10-31T05:00:00Z,ANK2,G27,56.506,317.244,1.198034,1.198656,2.381,0.0537,2.4347,1.9874,0.0448
2025-10-31T05:00:00Z,ANK2,G04,33.33,196.926,1.814251,1.817523,3.6056,0.0814,3.6871,1.9874,0.0448
2025-10-31T05:00:00Z,ANK2,Q05,40.005,295.159,1.552278,1.554156,3.085,0.0696,3.1546,1.9874,0.0448
2025-10-31T05:00:00Z,ANK2,G04,20.012,184.07,2.895689,2.910714,5.7549,0.1304,5.8853,1.9874,0.0448
2025-10-31T05:00:00Z,ANK2,Q30,24.424,170.831,2.403929,2.412239,4.7776,0.1081,4.8856,1.9874,0.0448
2025-10-31T05:00:00Z,ANK2,G21,20.751,311.555,2.798672,2.812163,5.5621,0.126,5.6881,1.9874,0.0448
2025-10-31T06:00:00Z,ANK2,Q17,53.958,66.837,1.235453,1.23618,2.4553,0.0517,2.507,1.9874,0.0418
2025-10-31T06:00:00Z,ANK2,Q05,48.262,68.719,1.338291,1.339337,2.6597,0.056,2.7157,1.9874,0.0418
2025-10-31T06:00:00Z,ANK2,G05,12.702,218.988,4.446476,4.503756,8.8369,0.1883,9.0252,1.9874,0.0418
2025-10-31T06:00:00Z,ANK2,G23,47.282,64.013,1.35915,1.360267,2.7012,0.0569,2.758,1.9874,0.0418
2025-10-31T06:00:00Z,ANK2,G32,29.766,317.419,2.006198,2.010796,3.9871,0.0841,4.0712,1.9874,0.0418
2025-10-31T06:00:00Z,ANK2,Q09,35.702,75.514,1.708958,1.711616,3.3964,0.0715,3.4679,1.9874,0.0418
2025-10-31T06:00:00Z,ANK2,Q30,58.683,32.807,1.169595,1.17014,2.3245,0.0489,2.3734,1.9874,0.0418
2025-10-31T06:00:00Z,ANK2,G12,47.327,315.269,1.358159,1.359273,2.6992,0.0568,2.756,1.9874,0.0418
2025-10-31T06:00:00Z,ANK2,G11,16.991,106.318,3.379041,3.403422,6.7155,0.1423,6.8578,1.9874,0.0418
2025-10-31T06:00:00Z,ANK2,G03,15.478,153.152,3.690516,3.722611,7.3345,0.1556,7.4901,1.9874,0.0418
2025-10-31T06:00:00Z,ANK2,G16,21.863,50.183,2.665126,2.676681,5.2967,0.1119,5.4086,1.9874,0.0418
2025-10-31T06:00:00Z,ANK2,Q28,42.407,177.654,1.480078,1.481648,2.9415,0.0619,3.0034,1.9874,0.0418
2025-10-31T06:00:00Z,ANK2,Q15,20.751,234.654,2.798746,2.812239,5.5622,0.1176,5.6798,1.9874,0.0418
2025-10-31T06:00:00Z,ANK2,Q23,81.539,31.442,1.01083,1.01093,2.0089,0.0423,2.0512,1.9874,0.0418
2025-10-31T06:00:00Z,ANK2,G11,20.874,158.767,2.783261,2.79652,5.5315,0.1169,5.6483,1.9874,0.0418
2025-10-31T06:00:00Z,ANK2,G05,49.142,209.249,1.320452,1.32144,2.6243,0.0552,2.6795,1.9874,0.0418
2025-10-31T06:00:00Z,ANK2,G06,24.773,84.321,2.372485,2.380449,4.7151,0.0995,4.8146,1.9874,0.0418
2025-10-31T06:00:00Z,ANK2,G21,15.727,133.948,3.635257,3.665879,7.2247,0.1532,7.3779,1.9874,0.0418
2025-10-31T06:00:00Z,ANK2,G23,25.173,25.861,2.337662,2.345255,4.6459,0.098,4.7439,1.9874,0.0418
2025-10-31T06:00:00Z,ANK2,G09,14.108,79.247,4.028061,4.070196,8.0054,0.1701,8.1755,1.9874,0.0418
2025-10-31T07:00:00Z,ANK2,G21,73.89,62.052,1.040516,1.040721,2.0679,0.0389,2.1068,1.9874,0.0373999999999999
2025-10-31T07:00:00Z,ANK2,G29,28.073,334.717,2.115341,2.120822,4.204,0.0793,4.2833,1.9874,0.0373999999999999
2025-10-31T07:00:00Z,ANK2,G13,50.38,15.481,1.296628,1.297539,2.5769,0.0485,2.6254,1.9874,0.0373999999999999
2025-10-31T07:00:00Z,ANK2,Q17,23.81,203.453,2.461288,2.470251,4.8916,0.0924,4.984,1.9874,0.0373999999999999
2025-10-31T07:00:00Z,ANK2,G06,47.148,197.375,1.362087,1.363214,2.707,0.051,2.758,1.9874,0.0373999999999999
2025-10-31T07:00:00Z,ANK2,Q12,21.435,90.219,2.714868,2.727121,5.3955,0.102,5.4975,1.9874,0.0373999999999999
2025-10-31T07:00:00Z,ANK2,G25,22.118,162.998,2.636292,2.647454,5.2394,0.099,5.3384,1.9874,0.0373999999999999
2025-10-31T07:00:00Z,ANK2,G21,55.917,31.586,1.206276,1.206921,2.3974,0.0451,2.4425,1.9874,0.0373999999999999
2025-10-31T07:00:00Z,ANK2,G07,29.784,259.657,2.005123,2.009713,3.985,0.0752,4.0601,1.9874,0.0373999999999999
2025-10-31T07:00:00Z,ANK2,G07,19.301,173.002,2.995955,3.012679,5.9542,0.1127,6.0668,1.9874,0.0373999999999999
2025-10-31T07:00:00Z,ANK2,G04,39.454,93.527,1.570226,1.572186,3.1207,0.0588,3.1795,1.9874,0.0373999999999999
2025-10-31T07:00:00Z,ANK2,G05,33.499,86.936,1.80619,1.809412,3.5896,0.0677,3.6573,1.9874,0.0373999999999999
2025-10-31T07:00:00Z,ANK2,Q26,73.513,95.428,1.042513,1.042724,2.0719,0.039,2.1109,1.9874,0.0373999999999999
2025-10-31T07:00:00Z,ANK2,G22,38.413,132.021,1.605735,1.607862,3.1912,0.0601,3.2514,1.9874,0.0373999999999999
2025-10-31T07:00:00Z,ANK2,G10,71.617,258.307,1.053355,1.053596,2.0934,0.0394,2.1328,1.9874,0.0373999999999999
2025-10-31T07:00:00Z,ANK2,Q24,43.179,341.857,1.45879,1.460274,2.8992,0.0546,2.9538,1.9874,0.0373999999999999
2025-10-31T07:00:00Z,ANK2,G23,66.513,240.853,1.089747,1.090085,2.1658,0.0408,2.2065,1.9874,0.0373999999999999
2025-10-31T07:00:00Z,ANK2,G27,20.146,196.98,2.877578,2.892309,5.7189,0.1082,5.8271,1.9874,0.0373999999999999
2025-10-31T07:00:00Z,ANK2,G30,79.349,161.495,1.017309,1.017436,2.0218,0.0381,2.0599,1.9874,0.0373999999999999
2025-10-31T08:00:00Z,ANK2,G06,39.464,262.538,1.569897,1.571856,3.12,0.0622,3.1823,1.9874,0.0396
2025-10-31T08:00:00Z,ANK2,G31,58.534,111.475,1.171442,1.171992,2.3281,0.0464,2.3745,1.9874,0.0396
2025-10-31T08:00:00Z,ANK2,G23,41.474,194.451,1.506984,1.508665,2.995,0.0597,3.0547,1.9874,0.0396
2025-10-31T08:00:00Z,ANK2,G02,23.111,332.36,2.530449,2.540244,5.029,0.1006,5.1296,1.9874,0.0396
2025-10-31T08:00:00Z,ANK2,G24,12.18,194.139,4.624743,4.689467,9.1912,0.1857,9.3769,1.9874,0.0396
2025-10-31T08:00:00Z,ANK2,Q19,40.495,222.128,1.536767,1.538576,3.0542,0.0609,3.1151,1.9874,0.0396
2025-10-31T08:00:00Z,ANK2,G30,58.691,26.369,1.169495,1.17004,2.3243,0.0463,2.3706,1.9874,0.0396
2025-10-31T08:00:00Z,ANK2,G16,53.049,64.128,1.249988,1.250758,2.4842,0.0495,2.5338,1.9874,0.0396
2025-10-31T08:00:00Z,ANK2,G17,21.718,36.342,2.681715,2.6935,5.3296,0.1067,5.4363,1.9874,0.0396
2025-10-31T08:00:00Z,ANK2,G11,43.802,275.333,1.442254,1.443673,2.8663,0.0572,2.9235,1.9874,0.0396
2025-10-31T08:00:00Z,ANK2,Q11,37.71,300.932,1.630933,1.633184,3.2413,0.0647,3.306,1.9874,0.0396
2025-10-31T08:00:00Z,ANK2,G20,30.565,67.124,1.959061,1.963308,3.8934,0.0777,3.9712,1.9874,0.0396
2025-10-31T08:00:00Z,ANK2,G26,67.811,358.742,1.079438,1.079749,2.1453,0.0428,2.188,1.9874,0.0396
2025-10-31T08:00:00Z,ANK2,Q14,47.524,54.924,1.353908,1.355007,2.6908,0.0537,2.7444,1.9874,0.0396
2025-10-31T08:00:00Z,ANK2,G03,67.589,186.757,1.081143,1.081459,2.1487,0.0428,2.1915,1.9874,0.0396
2025-10-31T08:00:00Z,ANK2,G14,30.091,172.538,1.98674,1.991191,3.9484,0.0789,4.0273,1.9874,0.0396
