time_utc_x,station,sat,elev_deg,az_deg,m_dry,m_wet,slant_dry_m,slant_wet_m,slant_total_m,ZHD_m,ZWD_m
2025-10-27T21:00:00Z,ALIC,G11,38.838,40.345,1.591065,1.593044,3.4345,0.1488,3.5833,2.1586,0.0934
2025-10-27T21:00:00Z,ALIC,G08,14.54,310.595,3.916392,3.953498,8.4539,0.3693,8.8232,2.1586,0.0934
2025-10-27T21:00:00Z,ALIC,G30,62.364,0.444,1.128029,1.128449,2.435,0.1054,2.5404,2.1586,0.0934
2025-10-27T21:00:00Z,ALIC,G16,25.527,182.94,2.308033,2.31504,4.9821,0.2162,5.1983,2.1586,0.0934
2025-10-27T21:00:00Z,ALIC,G02,32.655,176.221,1.847299,1.850647,3.9876,0.1729,4.1604,2.1586,0.0934
2025-10-27T21:00:00Z,ALIC,G16,39.559,119.914,1.566822,1.568693,3.3821,0.1465,3.5287,2.1586,0.0934
2025-10-27T21:00:00Z,ALIC,G15,41.246,155.278,1.513849,1.515495,3.2678,0.1415,3.4093,2.1586,0.0934
2025-10-27T22:00:00Z,ALIC,G23,21.284,305.797,2.733311,2.745349,5.9001,0.2364,6.1365,2.1586,0.0861
2025-10-27T22:00:00Z,ALIC,G23,13.553,1.707,4.184895,4.230486,9.0335,0.3642,9.3978,2.1586,0.0861
2025-10-27T22:00:00Z,ALIC,G06,20.365,307.213,2.84891,2.862633,6.1497,0.2465,6.3961,2.1586,0.0861
2025-10-27T22:00:00Z,ALIC,G22,78.912,222.883,1.018794,1.018923,2.1992,0.0877,2.2869,2.1586,0.0861
2025-10-27T22:00:00Z,ALIC,G24,10.694,58.588,5.223676,5.31448,11.2758,0.4576,11.7334,2.1586,0.0861
2025-10-27T22:00:00Z,ALIC,G28,24.124,278.257,2.43185,2.440143,5.2494,0.2101,5.4595,2.1586,0.0861
2025-10-27T22:00:00Z,ALIC,G23,12.346,307.977,4.568522,4.628382,9.8616,0.3985,10.2601,2.1586,0.0861
2025-10-27T22:00:00Z,ALIC,G10,18.297,91.535,3.151423,3.170269,6.8027,0.273,7.0756,2.1586,0.0861
2025-10-27T22:00:00Z,ALIC,G24,56.511,330.766,1.197983,1.198582,2.586,0.1032,2.6892,2.1586,0.0861
2025-10-27T22:00:00Z,ALIC,G27,28.123,163.605,2.112124,2.11737,4.5592,0.1823,4.7415,2.1586,0.0861
2025-10-27T22:00:00Z,ALIC,G11,52.691,217.233,1.255915,1.256673,2.711,0.1082,2.8192,2.1586,0.0861
2025-10-27T22:00:00Z,ALIC,G04,54.265,354.474,1.230723,1.23141,2.6566,0.106,2.7627,2.1586,0.0861
2025-10-27T23:00:00Z,ALIC,G30,54.537,323.029,1.226554,1.227229,2.6476,0.0979,2.7456,2.1586,0.0798
2025-10-27T23:00:00Z,ALIC,Q17,19.452,316.937,2.974648,2.990371,6.4211,0.2386,6.6597,2.1586,0.0798
2025-10-27T23:00:00Z,ALIC,G31,20.779,193.032,2.795613,2.808541,6.0346,0.2241,6.2587,2.1586,0.0798
2025-10-27T23:00:00Z,ALIC,G01,61.982,223.845,1.131992,1.132422,2.4435,0.0904,2.5339,2.1586,0.0798
2025-10-27T23:00:00Z,ALIC,G02,22.971,98.347,2.5452,2.554796,5.4941,0.2039,5.6979,2.1586,0.0798
2025-10-27T23:00:00Z,ALIC,G26,48.047,18.187,1.342821,1.343842,2.8986,0.1072,3.0059,2.1586,0.0798
2025-10-27T23:00:00Z,ALIC,G12,84.383,214.044,1.004713,1.004776,2.1688,0.0802,2.249,2.1586,0.0798
2025-10-27T23:00:00Z,ALIC,G17,10.301,106.112,5.408271,5.509457,11.6743,0.4397,12.1139,2.1586,0.0798
2025-10-27T23:00:00Z,ALIC,G14,11.243,238.904,4.986194,5.064755,10.7632,0.4042,11.1674,2.1586,0.0798
2025-10-27T23:00:00Z,ALIC,G14,84.481,301.048,1.004547,1.004609,2.1684,0.0802,2.2486,2.1586,0.0798
2025-10-27T23:00:00Z,ALIC,Q31,53.848,6.538,1.237205,1.23791,2.6706,0.0988,2.7694,2.1586,0.0798
2025-10-27T23:00:00Z,ALIC,G04,19.518,214.457,2.965131,2.980697,6.4005,0.2379,6.6384,2.1586,0.0798
2025-10-28T00:00:00Z,ALIC,G29,39.626,316.212,1.564644,1.566509,3.3774,0.1192,3.4967,2.1586,0.0761
2025-10-28T00:00:00Z,ALIC,G19,61.194,136.459,1.140418,1.14087,2.4617,0.0868,2.5485,2.1586,0.0761
2025-10-28T00:00:00Z,ALIC,G19,21.203,186.127,2.743062,2.755258,5.9212,0.2097,6.1308,2.1586,0.0761
2025-10-28T00:00:00Z,ALIC,G13,82.116,267.018,1.009383,1.009472,2.1789,0.0768,2.2557,2.1586,0.0761
2025-10-28T00:00:00Z,ALIC,Q14,23.383,263.209,2.503348,2.512464,5.4037,0.1912,5.5949,2.1586,0.0761
2025-10-28T00:00:00Z,ALIC,G01,24.966,281.866,2.35583,2.36333,5.0853,0.1798,5.2651,2.1586,0.0761
2025-10-28T00:00:00Z,ALIC,G20,74.424,205.176,1.037789,1.037978,2.2402,0.079,2.3192,2.1586,0.0761
2025-10-28T00:00:00Z,ALIC,Q19,78.444,37.661,1.020451,1.020586,2.2027,0.0777,2.2804,2.1586,0.0761
2025-10-28T00:00:00Z,ALIC,G30,25.911,325.43,2.276453,2.283165,4.914,0.1737,5.0877,2.1586,0.0761
2025-10-28T00:00:00Z,ALIC,G17,45.235,311.606,1.406241,1.407478,3.0355,0.1071,3.1426,2.1586,0.0761
2025-10-28T00:00:00Z,ALIC,G15,65.012,287.315,1.102631,1.10299,2.3801,0.0839,2.4641,2.1586,0.0761
2025-10-31T00:00:00Z,ALIC,G07,38.29,35.613,1.610107,1.612187,3.4746,0.2097,3.6844,2.158,0.1301
2025-10-31T00:00:00Z,ALIC,G05,39.558,271.262,1.566846,1.568729,3.3813,0.2041,3.5853,2.158,0.1301
2025-10-31T00:00:00Z,ALIC,G10,19.833,317.173,2.920594,2.93554,6.3026,0.3819,6.6846,2.158,0.1301
2025-10-31T00:00:00Z,ALIC,Q11,22.215,100.121,2.625764,2.636437,5.6664,0.343,6.0094,2.158,0.1301
2025-10-31T00:00:00Z,ALIC,G25,61.342,72.752,1.1388,1.139251,2.4575,0.1482,2.6057,2.158,0.1301
2025-10-31T00:00:00Z,ALIC,G10,35.461,66.876,1.719013,1.721641,3.7096,0.224,3.9336,2.158,0.1301
2025-10-31T00:00:00Z,ALIC,G29,81.617,187.924,1.010628,1.010724,2.1809,0.1315,2.3124,2.158,0.1301
2025-10-31T00:00:00Z,ALIC,G25,28.27,168.63,2.102089,2.107288,4.5363,0.2742,4.8105,2.158,0.1301
2025-10-31T00:00:00Z,ALIC,G24,83.843,91.172,1.005679,1.005748,2.1703,0.1308,2.3011,2.158,0.1301
2025-10-31T00:00:00Z,ALIC,Q11,83.678,57.712,1.005993,1.006064,2.1709,0.1309,2.3018,2.158,0.1301
2025-10-31T00:00:00Z,ALIC,G18,81.475,306.696,1.010999,1.011096,2.1817,0.1315,2.3133,2.158,0.1301
2025-10-31T00:00:00Z,ALIC,G17,15.387,210.322,3.711915,3.743545,8.0103,0.487,8.4973,2.158,0.1301
2025-10-31T00:00:00Z,ALIC,G24,20.335,264.647,2.852809,2.866688,6.1564,0.373,6.5293,2.158,0.1301
2025-10-31T00:00:00Z,ALIC,G08,32.835,106.572,1.838344,1.84166,3.9671,0.2396,4.2067,2.158,0.1301
2025-10-31T00:00:00Z,ALIC,G11,51.467,133.651,1.27689,1.277714,2.7555,0.1662,2.9218,2.158,0.1301
2025-10-31T00:00:00Z,ALIC,G08,17.273,145.748,3.327369,3.349863,7.1805,0.4358,7.6163,2.158,0.1301
2025-10-31T00:00:00Z,ALIC,G10,73.435,273.605,1.042935,1.043141,2.2507,0.1357,2.3864,2.158,0.1301
2025-10-31T00:00:00Z,ALIC,G06,56.257,278.047,1.201505,1.202117,2.5928,0.1564,2.7492,2.158,0.1301
2025-10-31T00:00:00Z,ALIC,Q02,50.677,74.453,1.291131,1.291998,2.7863,0.1681,2.9543,2.158,0.1301
2025-10-31T00:00:00Z,ALIC,Q31,22.398,338.954,2.605718,2.616133,5.6231,0.3404,5.9635,2.158,0.1301
2025-10-31T01:00:00Z,ALIC,G29,68.302,342.81,1.075738,1.07603,2.3214,0.1416,2.463,2.158,0.1316
2025-10-31T01:00:00Z,ALIC,Q27,48.825,173.531,1.326813,1.32779,2.8633,0.1747,3.038,2.158,0.1316
2025-10-31T01:00:00Z,ALIC,G32,46.796,343.154,1.369907,1.371025,2.9563,0.1804,3.1367,2.158,0.1316
2025-10-31T01:00:00Z,ALIC,G05,49.731,58.888,1.308945,1.309866,2.8247,0.1724,2.9971,2.158,0.1316
2025-10-31T01:00:00Z,ALIC,G27,50.243,199.59,1.29921,1.300101,2.8037,0.1711,2.9748,2.158,0.1316
2025-10-31T01:00:00Z,ALIC,G27,42.592,74.778,1.474918,1.476418,3.1829,0.1943,3.3772,2.158,0.1316
2025-10-31T01:00:00Z,ALIC,G24,19.882,91.146,2.913894,2.928731,6.2882,0.3854,6.6736,2.158,0.1316
2025-10-31T01:00:00Z,ALIC,G12,19.425,10.82,2.978377,2.994273,6.4273,0.394,6.8214,2.158,0.1316
2025-10-31T01:00:00Z,ALIC,G17,21.466,332.562,2.711471,2.723289,5.8514,0.3584,6.2097,2.158,0.1316
2025-10-31T01:00:00Z,ALIC,G11,79.05,157.676,1.018317,1.018445,2.1975,0.134,2.3316,2.158,0.1316
2025-10-31T01:00:00Z,ALIC,Q18,35.604,230.045,1.713048,1.715644,3.6968,0.2258,3.9225,2.158,0.1316
2025-10-31T01:00:00Z,ALIC,G06,13.758,0.831,4.125559,4.169483,8.903,0.5487,9.4517,2.158,0.1316
2025-10-31T01:00:00Z,ALIC,G03,35.68,357.613,1.709893,1.712472,3.6899,0.2254,3.9153,2.158,0.1316
2025-10-31T01:00:00Z,ALIC,G22,69.584,101.123,1.066545,1.066814,2.3016,0.1404,2.442,2.158,0.1316
2025-10-31T01:00:00Z,ALIC,G32,56.703,22.343,1.195343,1.195939,2.5796,0.1574,2.7369,2.158,0.1316
2025-10-31T01:00:00Z,ALIC,G28,66.313,164.974,1.091406,1.091738,2.3553,0.1437,2.4989,2.158,0.1316
2025-10-31T01:00:00Z,ALIC,G19,69.523,46.451,1.066971,1.067241,2.3025,0.1404,2.443,2.158,0.1316
2025-10-31T01:00:00Z,ALIC,Q02,25.897,54.838,2.27756,2.284319,4.915,0.3006,5.2156,2.158,0.1316
2025-10-31T02:00:00Z,ALIC,G15,76.937,183.216,1.026291,1.026446,2.2147,0.1346,2.3493,2.158,0.1311
2025-10-31T02:00:00Z,ALIC,G30,66.221,326.551,1.09217,1.092504,2.3569,0.1432,2.5001,2.158,0.1311
2025-10-31T02:00:00Z,ALIC,G30,84.386,150.948,1.004708,1.004771,2.1682,0.1317,2.2999,2.158,0.1311
2025-10-31T02:00:00Z,ALIC,G24,49.856,232.946,1.306542,1.307455,2.8195,0.1714,2.9909,2.158,0.1311
2025-10-31T02:00:00Z,ALIC,Q07,59.5,123.25,1.1597,1.160203,2.5026,0.1521,2.6547,2.158,0.1311
2025-10-31T02:00:00Z,ALIC,G31,32.686,146.936,1.845729,1.849091,3.9831,0.2424,4.2255,2.158,0.1311
2025-10-31T02:00:00Z,ALIC,G18,81.065,158.418,1.012101,1.012204,2.1841,0.1327,2.3168,2.158,0.1311
2025-10-31T02:00:00Z,ALIC,G18,37.475,45.291,1.639644,1.641866,3.5384,0.2152,3.7536,2.158,0.1311
2025-10-31T02:00:00Z,ALIC,G23,65.388,33.021,1.099301,1.099653,2.3723,0.1442,2.5165,2.158,0.1311
2025-10-31T02:00:00Z,ALIC,G25,40.236,240.296,1.544964,1.546752,3.334,0.2028,3.5368,2.158,0.1311
2025-10-31T02:00:00Z,ALIC,G31,52.136,235.986,1.265258,1.266048,2.7304,0.166,2.8964,2.158,0.1311
2025-10-31T02:00:00Z,ALIC,G19,63.984,238.647,1.112074,1.112457,2.3999,0.1458,2.5457,2.158,0.1311
2025-10-31T02:00:00Z,ALIC,Q12,29.133,336.937,2.045577,2.050329,4.4144,0.2688,4.6832,2.158,0.1311
2025-10-31T02:00:00Z,ALIC,G14,56.911,307.434,1.192523,1.193111,2.5735,0.1564,2.7299,2.158,0.1311
2025-10-31T02:00:00Z,ALIC,G10,34.037,115.998,1.781278,1.784253,3.844,0.2339,4.0779,2.158,0.1311
2025-10-31T02:00:00Z,ALIC,G08,83.21,196.037,1.006928,1.007004,2.1729,0.132,2.305,2.158,0.1311
2025-10-31T02:00:00Z,ALIC,G22,39.976,176.337,1.553257,1.555081,3.3519,0.2039,3.5558,2.158,0.1311
2025-10-31T02:00:00Z,ALIC,G27,61.407,227.593,1.138099,1.138547,2.456,0.1493,2.6053,2.158,0.1311
2025-10-31T02:00:00Z,ALIC,G10,11.742,120.28,4.787477,4.857205,10.3314,0.6368,10.9682,2.158,0.1311
2025-10-31T02:00:00Z,ALIC,G28,40.005,87.914,1.552329,1.554148,3.3499,0.2037,3.5537,2.158,0.1311
2025-10-31T02:00:00Z,ALIC,G19,75.633,328.562,1.031974,1.032148,2.227,0.1353,2.3623,2.158,0.1311
2025-10-31T02:00:00Z,ALIC,G06,55.767,332.595,1.208421,1.209052,2.6078,0.1585,2.7663,2.158,0.1311
2025-10-31T02:00:00Z,ALIC,G12,43.296,303.596,1.455685,1.457111,3.1414,0.191,3.3324,2.158,0.1311
2025-10-31T03:00:00Z,ALIC,G17,35.21,69.333,1.729598,1.732283,3.7325,0.233,3.9655,2.158,0.1345
2025-10-31T03:00:00Z,ALIC,G18,69.813,55.427,1.064975,1.06524,2.2982,0.1433,2.4415,2.158,0.1345
2025-10-31T03:00:00Z,ALIC,Q08,72.938,152.208,1.045659,1.045872,2.2565,0.1407,2.3972,2.158,0.1345
2025-10-31T03:00:00Z,ALIC,G17,20.375,223.081,2.847523,2.861321,6.145,0.3848,6.5298,2.158,0.1345
2025-10-31T03:00:00Z,ALIC,G10,68.075,335.844,1.077436,1.077732,2.3251,0.145,2.4701,2.158,0.1345
2025-10-31T03:00:00Z,ALIC,G22,18.678,353.096,3.090553,3.108407,6.6694,0.4181,7.0875,2.158,0.1345
2025-10-31T03:00:00Z,ALIC,G26,39.255,25.071,1.576916,1.578844,3.403,0.2124,3.6153,2.158,0.1345
2025-10-31T03:00:00Z,ALIC,G21,84.896,49.679,1.003879,1.003937,2.1664,0.135,2.3014,2.158,0.1345
2025-10-31T03:00:00Z,ALIC,G32,84.957,18.511,1.003786,1.003843,2.1662,0.135,2.3012,2.158,0.1345
2025-10-31T03:00:00Z,ALIC,G10,48.734,242.015,1.328636,1.329618,2.8672,0.1788,3.046,2.158,0.1345
2025-10-31T03:00:00Z,ALIC,G18,17.14,127.202,3.351845,3.37486,7.2333,0.4539,7.6872,2.158,0.1345
2025-10-31T03:00:00Z,ALIC,Q09,64.588,283.487,1.106459,1.106828,2.3877,0.1489,2.5366,2.158,0.1345
2025-10-31T03:00:00Z,ALIC,G03,83.25,299.563,1.006845,1.006921,2.1728,0.1354,2.3082,2.158,0.1345
2025-10-31T03:00:00Z,ALIC,Q17,33.874,295.643,1.788735,1.791753,3.8601,0.241,4.1011,2.158,0.1345
2025-10-31T03:00:00Z,ALIC,G02,44.591,150.0,1.422107,1.423408,3.0689,0.1914,3.2604,2.158,0.1345
2025-10-31T03:00:00Z,ALIC,G08,41.858,115.756,1.495775,1.497358,3.2279,0.2014,3.4293,2.158,0.1345
2025-10-31T04:00:00Z,ALIC,G25,42.724,296.325,1.471267,1.472753,3.175,0.1744,3.3494,2.158,0.1184
2025-10-31T04:00:00Z,ALIC,G03,68.097,194.019,1.077273,1.077569,2.3248,0.1276,2.4523,2.158,0.1184
2025-10-31T04:00:00Z,ALIC,G11,12.613,294.912,4.477126,4.533748,9.6616,0.5368,10.1984,2.158,0.1184
2025-10-31T04:00:00Z,ALIC,G06,58.919,33.392,1.166695,1.167215,2.5177,0.1382,2.6559,2.158,0.1184
2025-10-31T04:00:00Z,ALIC,G06,71.735,142.013,1.052645,1.052877,2.2716,0.1247,2.3963,2.158,0.1184
2025-10-31T04:00:00Z,ALIC,G06,22.6,265.607,2.583998,2.594139,5.5763,0.3071,5.8834,2.158,0.1184
2025-10-31T04:00:00Z,ALIC,G02,21.015,92.683,2.765994,2.778582,5.969,0.329,6.298,2.158,0.1184
2025-10-31T04:00:00Z,ALIC,G27,74.56,270.838,1.037105,1.037294,2.2381,0.1228,2.3609,2.158,0.1184
2025-10-31T04:00:00Z,ALIC,G13,84.279,69.228,1.004891,1.004955,2.1686,0.119,2.2875,2.158,0.1184
2025-10-31T04:00:00Z,ALIC,G04,20.291,79.487,2.858581,2.872549,6.1688,0.3401,6.5089,2.158,0.1184
2025-10-31T04:00:00Z,ALIC,G27,59.015,236.187,1.165521,1.166039,2.5152,0.1381,2.6533,2.158,0.1184
2025-10-31T04:00:00Z,ALIC,G12,43.655,104.07,1.446145,1.447535,3.1208,0.1714,3.2922,2.158,0.1184
2025-10-31T04:00:00Z,ALIC,G18,39.469,264.501,1.569788,1.571684,3.3876,0.1861,3.5737,2.158,0.1184
2025-10-31T04:00:00Z,ALIC,G06,75.631,203.911,1.031982,1.032156,2.227,0.1222,2.3492,2.158,0.1184
2025-10-31T04:00:00Z,ALIC,G13,83.17,198.327,1.007011,1.007088,2.1731,0.1192,2.2924,2.158,0.1184
2025-10-31T04:00:00Z,ALIC,G25,75.464,298.277,1.032754,1.032929,2.2287,0.1223,2.351,2.158,0.1184
2025-10-31T05:00:00Z,ALIC,G12,49.144,61.906,1.320426,1.321383,2.8495,0.1669,3.0164,2.158,0.1263
2025-10-31T05:00:00Z,ALIC,G12,33.606,320.495,1.801224,1.804315,3.887,0.2279,4.1149,2.158,0.1263
2025-10-31T05:00:00Z,ALIC,G08,52.307,169.184,1.262351,1.263133,2.7242,0.1595,2.8837,2.158,0.1263
2025-10-31T05:00:00Z,ALIC,G02,60.749,171.393,1.145318,1.145785,2.4716,0.1447,2.6163,2.158,0.1263
2025-10-31T05:00:00Z,ALIC,G17,14.956,336.795,3.81288,3.847263,8.2282,0.4859,8.7141,2.158,0.1263
2025-10-31T05:00:00Z,ALIC,G12,10.08,21.415,5.515995,5.624391,11.9035,0.7104,12.6139,2.158,0.1263
2025-10-31T05:00:00Z,ALIC,G11,25.921,77.464,2.275605,2.282345,4.9108,0.2883,5.199,2.158,0.1263
2025-10-31T05:00:00Z,ALIC,Q09,77.088,210.878,1.025667,1.02582,2.2134,0.1296,2.343,2.158,0.1263
2025-10-31T05:00:00Z,ALIC,G30,58.472,70.375,1.172228,1.172763,2.5297,0.1481,2.6778,2.158,0.1263
2025-10-31T05:00:00Z,ALIC,G19,25.404,189.382,2.318186,2.325343,5.0026,0.2937,5.2963,2.158,0.1263
2025-10-31T05:00:00Z,ALIC,Q12,76.627,358.804,1.027585,1.027745,2.2175,0.1298,2.3473,2.158,0.1263
2025-10-31T05:00:00Z,ALIC,G22,79.725,15.903,1.016087,1.016206,2.1927,0.1283,2.3211,2.158,0.1263
2025-10-31T05:00:00Z,ALIC,G14,17.487,144.455,3.288873,3.310564,7.0974,0.4181,7.5155,2.158,0.1263
2025-10-31T05:00:00Z,ALIC,G15,18.055,116.617,3.191057,3.210793,6.8863,0.4055,7.2918,2.158,0.1263
2025-10-31T05:00:00Z,ALIC,G14,18.649,341.512,3.094983,3.112916,6.679,0.3932,7.0721,2.158,0.1263
2025-10-31T05:00:00Z,ALIC,G26,56.468,207.67,1.198576,1.199181,2.5865,0.1515,2.738,2.158,0.1263
2025-10-31T05:00:00Z,ALIC,G21,19.148,290.229,3.018981,3.035568,6.515,0.3834,6.8984,2.158,0.1263
2025-10-31T05:00:00Z,ALIC,G13,73.929,61.323,1.040319,1.040517,2.245,0.1314,2.3764,2.158,0.1263
2025-10-31T05:00:00Z,ALIC,Q30,66.57,352.308,1.089278,1.089605,2.3507,0.1376,2.4883,2.158,0.1263
2025-10-31T05:00:00Z,ALIC,G26,71.486,179.51,1.05416,1.054396,2.2749,0.1332,2.408,2.158,0.1263
2025-10-31T06:00:00Z,ALIC,G15,39.362,260.321,1.573337,1.575249,3.3953,0.1911,3.5863,2.158,0.1212999999999999
2025-10-31T06:00:00Z,ALIC,Q01,34.695,140.075,1.75183,1.754638,3.7804,0.2128,3.9933,2.158,0.1212999999999999
2025-10-31T06:00:00Z,ALIC,G19,43.828,77.234,1.441592,1.442964,3.111,0.175,3.286,2.158,0.1212999999999999
2025-10-31T06:00:00Z,ALIC,G26,52.595,202.562,1.257504,1.258271,2.7137,0.1526,2.8663,2.158,0.1212999999999999
2025-10-31T06:00:00Z,ALIC,G30,44.636,271.994,1.420964,1.42226,3.0664,0.1725,3.239,2.158,0.1212999999999999
2025-10-31T06:00:00Z,ALIC,G11,59.407,92.672,1.160809,1.161315,2.505,0.1409,2.6459,2.158,0.1212999999999999
2025-10-31T06:00:00Z,ALIC,G29,51.58,297.644,1.274906,1.275724,2.7512,0.1547,2.906,2.158,0.1212999999999999
2025-10-31T06:00:00Z,ALIC,G29,34.054,333.902,1.78051,1.78348,3.8423,0.2163,4.0587,2.158,0.1212999999999999
2025-10-31T06:00:00Z,ALIC,G32,35.93,215.062,1.69967,1.702195,3.6679,0.2065,3.8744,2.158,0.1212999999999999
2025-10-31T06:00:00Z,ALIC,Q12,38.394,240.821,1.606438,1.608501,3.4667,0.1951,3.6618,2.158,0.1212999999999999
2025-10-31T06:00:00Z,ALIC,G28,17.098,18.927,3.359619,3.382801,7.2501,0.4103,7.6604,2.158,0.1212999999999999
2025-10-31T06:00:00Z,ALIC,G19,22.455,340.387,2.599611,2.609948,5.61,0.3166,5.9265,2.158,0.1212999999999999
2025-10-31T06:00:00Z,ALIC,G09,22.044,213.938,2.644828,2.655748,5.7075,0.3221,6.0297,2.158,0.1212999999999999
2025-10-31T06:00:00Z,ALIC,G23,68.118,316.133,1.077113,1.077409,2.3244,0.1307,2.4551,2.158,0.1212999999999999
2025-10-31T06:00:00Z,ALIC,G10,47.244,134.807,1.359992,1.361076,2.9349,0.1651,3.1,2.158,0.1212999999999999
2025-10-31T06:00:00Z,ALIC,G24,50.237,36.398,1.299322,1.300214,2.8039,0.1577,2.9617,2.158,0.1212999999999999
2025-10-31T06:00:00Z,ALIC,G28,82.406,291.947,1.008694,1.008781,2.1768,0.1224,2.2991,2.158,0.1212999999999999
2025-10-31T06:00:00Z,ALIC,G03,82.268,173.435,1.009018,1.009105,2.1775,0.1224,2.2999,2.158,0.1212999999999999
2025-10-31T06:00:00Z,ALIC,G01,74.173,203.181,1.039057,1.039252,2.2423,0.1261,2.3683,2.158,0.1212999999999999
2025-10-31T06:00:00Z,ALIC,G31,24.071,353.572,2.436757,2.445162,5.2585,0.2966,5.5551,2.158,0.1212999999999999
2025-10-31T07:00:00Z,ALIC,Q18,44.776,50.265,1.417494,1.418778,3.059,0.1616,3.2205,2.158,0.1139
2025-10-31T07:00:00Z,ALIC,G10,61.76,67.851,1.134332,1.134771,2.4479,0.1293,2.5771,2.158,0.1139
2025-10-31T07:00:00Z,ALIC,G17,22.254,123.891,2.621462,2.632079,5.6571,0.2998,5.9569,2.158,0.1139
2025-10-31T07:00:00Z,ALIC,G29,60.125,34.852,1.15239,1.152875,2.4869,0.1313,2.6182,2.158,0.1139
2025-10-31T07:00:00Z,ALIC,G13,38.255,341.035,1.61136,1.613447,3.4773,0.1838,3.6611,2.158,0.1139
2025-10-31T07:00:00Z,ALIC,G02,56.404,145.798,1.199463,1.200069,2.5884,0.1367,2.7251,2.158,0.1139
2025-10-31T07:00:00Z,ALIC,Q10,13.007,291.229,4.349478,4.401235,9.3862,0.5013,9.8875,2.158,0.1139
2025-10-31T07:00:00Z,ALIC,Q30,44.63,350.79,1.421134,1.422431,3.0668,0.162,3.2288,2.158,0.1139
2025-10-31T07:00:00Z,ALIC,G25,49.169,29.065,1.319931,1.320887,2.8484,0.1504,2.9989,2.158,0.1139
2025-10-31T07:00:00Z,ALIC,G27,26.074,234.601,2.263268,2.269889,4.8841,0.2585,5.1427,2.158,0.1139
2025-10-31T07:00:00Z,ALIC,G04,14.487,102.977,3.929418,3.967174,8.4797,0.4519,8.9315,2.158,0.1139
2025-10-31T07:00:00Z,ALIC,Q24,72.603,347.174,1.047547,1.047766,2.2606,0.1193,2.3799,2.158,0.1139
2025-10-31T07:00:00Z,ALIC,Q15,21.682,33.943,2.686158,2.69763,5.7967,0.3073,6.104,2.158,0.1139
2025-10-31T07:00:00Z,ALIC,G07,50.117,312.229,1.30157,1.302468,2.8088,0.1484,2.9571,2.158,0.1139
2025-10-31T07:00:00Z,ALIC,G30,78.681,254.824,1.019601,1.019734,2.2003,0.1161,2.3164,2.158,0.1139
2025-10-31T07:00:00Z,ALIC,G27,52.559,298.807,1.258114,1.258883,2.715,0.1434,2.8584,2.158,0.1139
2025-10-31T07:00:00Z,ALIC,G20,39.792,351.323,1.559178,1.561028,3.3647,0.1778,3.5425,2.158,0.1139
2025-10-31T07:00:00Z,ALIC,G03,43.376,303.176,1.45353,1.454948,3.1367,0.1657,3.3024,2.158,0.1139
2025-10-31T07:00:00Z,ALIC,G02,14.734,339.618,3.867178,3.903106,8.3454,0.4446,8.7899,2.158,0.1139
2025-10-31T07:00:00Z,ALIC,G11,82.656,45.697,1.008122,1.008205,2.1755,0.1148,2.2904,2.158,0.1139
2025-10-31T07:00:00Z,ALIC,G06,33.299,286.484,1.815788,1.818967,3.9185,0.2072,4.1257,2.158,0.1139
2025-10-31T07:00:00Z,ALIC,G28,24.202,196.443,2.424468,2.432738,5.232,0.2771,5.5091,2.158,0.1139
2025-10-31T08:00:00Z,ALIC,Q14,83.18,70.245,1.006989,1.007066,2.173,0.1231,2.296,2.1579,0.1222
2025-10-31T08:00:00Z,ALIC,G06,26.403,204.685,2.237405,2.243784,4.8281,0.2742,5.1023,2.1579,0.1222
2025-10-31T08:00:00Z,ALIC,G20,48.682,328.482,1.329707,1.330693,2.8694,0.1626,3.032,2.1579,0.1222
2025-10-31T08:00:00Z,ALIC,G11,80.213,193.399,1.014567,1.01468,2.1893,0.124,2.3133,2.1579,0.1222
2025-10-31T08:00:00Z,ALIC,G06,83.289,225.356,1.006763,1.006839,2.1725,0.123,2.2955,2.1579,0.1222
2025-10-31T08:00:00Z,ALIC,Q21,27.727,72.672,2.139487,2.144997,4.6168,0.2621,4.8789,2.1579,0.1222
2025-10-31T08:00:00Z,ALIC,G06,13.684,288.21,4.14664,4.191264,8.948,0.5122,9.4602,2.1579,0.1222
2025-10-31T08:00:00Z,ALIC,G22,21.52,222.404,2.705055,2.716785,5.8372,0.332,6.1692,2.1579,0.1222
2025-10-31T08:00:00Z,ALIC,G06,14.75,311.089,3.863252,3.899067,8.3365,0.4765,8.813,2.1579,0.1222
2025-10-31T08:00:00Z,ALIC,G25,27.148,358.133,2.181062,2.186931,4.7065,0.2672,4.9738,2.1579,0.1222
2025-10-31T08:00:00Z,ALIC,Q21,64.143,175.061,1.110576,1.110956,2.3965,0.1358,2.5323,2.1579,0.1222
2025-10-31T08:00:00Z,ALIC,G10,22.665,172.061,2.577038,2.587092,5.561,0.3161,5.8771,2.1579,0.1222
2025-10-31T08:00:00Z,ALIC,G12,80.25,151.836,1.014455,1.014567,2.1891,0.124,2.3131,2.1579,0.1222
2025-10-31T08:00:00Z,ALIC,G14,24.093,24.057,2.434686,2.443068,5.2538,0.2985,5.5524,2.1579,0.1222
2025-10-31T08:00:00Z,ALIC,G22,18.048,213.464,3.192192,3.21195,6.8884,0.3925,7.2809,2.1579,0.1222
