time,sat,elev_deg,az_deg,slant_total_m,expected_slant_m,residual_m,station
2025-10-31T05:00:00Z,G21,20.751,311.555,5.6881,,,ANK2
2025-10-31T06:00:00Z,Q17,53.958,66.837,2.507,,,ANK2
2025-10-31T06:00:00Z,Q05,48.262,68.719,2.7157,,,ANK2
2025-10-31T06:00:00Z,G05,12.702,218.988,9.0252,,,ANK2
2025-10-31T06:00:00Z,G23,47.282,64.013,2.758,,,ANK2
2025-10-31T06:00:00Z,G32,29.766,317.419,4.0712,,,ANK2
2025-10-31T06:00:00Z,Q09,35.702,75.514,3.4679,,,ANK2
2025-10-31T06:00:00Z,Q30,58.683,32.807,2.3734,,,ANK2
2025-10-31T06:00:00Z,G12,47.327,315.269,2.756,,,ANK2
2025-10-31T06:00:00Z,G11,16.991,106.318,6.8578,,,ANK2
2025-10-31T06:00:00Z,G03,15.478,153.152,7.4901,,,ANK2
2025-10-31T06:00:00Z,G16,21.863,50.183,5.4086,,,ANK2
2025-10-31T06:00:00Z,Q28,42.407,177.654,3.0034,,,ANK2
2025-10-31T06:00:00Z,Q15,20.751,234.654,5.6798,,,ANK2
2025-10-31T06:00:00Z,Q23,81.539,31.442,2.0512,,,ANK2
2025-10-31T06:00:00Z,G11,20.874,158.767,5.6483,,,ANK2
2025-10-31T06:00:00Z,G05,49.142,209.249,2.6795,,,ANK2
2025-10-31T06:00:00Z,G06,24.773,84.321,4.8146,,,ANK2
2025-10-31T06:00:00Z,G21,15.727,133.948,7.3779,,,ANK2
2025-10-31T06:00:00Z,G23,25.173,25.861,4.7439,,,ANK2
2025-10-31T06:00:00Z,G09,14.108,79.247,8.1755,,,ANK2
2025-10-31T07:00:00Z,G21,73.89,62.052,2.1068,,,ANK2
2025-10-31T07:00:00Z,G29,28.073,334.717,4.2833,,,ANK2
2025-10-31T07:00:00Z,G13,50.38,15.481,2.6254,,,ANK2
2025-10-31T07:00:00Z,Q17,23.81,203.453,4.984,,,ANK2
2025-10-31T07:00:00Z,G06,47.148,197.375,2.758,,,ANK2
2025-10-31T07:00:00Z,Q12,21.435,90.219,5.4975,,,ANK2
2025-10-31T07:00:00Z,G25,22.118,162.998,5.3384,,,ANK2
2025-10-31T07:00:00Z,G21,55.917,31.586,2.4425,,,ANK2
2025-10-31T07:00:00Z,G07,29.784,259.657,4.0601,,,ANK2
2025-10-31T07:00:00Z,G07,19.301,173.002,6.0668,,,ANK2
2025-10-31T07:00:00Z,G04,39.454,93.527,3.1795,,,ANK2
2025-10-31T07:00:00Z,G05,33.499,86.936,3.6573,,,ANK2
2025-10-31T07:00:00Z,Q26,73.513,95.428,2.1109,,,ANK2
2025-10-31T07:00:00Z,G22,38.413,132.021,3.2514,,,ANK2
2025-10-31T07:00:00Z,G10,71.617,258.307,2.1328,,,ANK2
2025-10-31T07:00:00Z,Q24,43.179,341.857,2.9538,,,ANK2
2025-10-31T07:00:00Z,G23,66.513,240.853,2.2065,,,ANK2
2025-10-31T07:00:00Z,G27,20.146,196.98,5.8271,,,ANK2
2025-10-31T07:00:00Z,G30,79.349,161.495,2.0599,,,ANK2
2025-10-31T08:00:00Z,G06,39.464,262.538,3.1823,,,ANK2
2025-10-31T08:00:00Z,G31,58.534,111.475,2.3745,,,ANK2
2025-10-31T08:00:00Z,G23,41.474,194.451,3.0547,,,ANK2
2025-10-31T08:00:00Z,G02,23.111,332.36,5.1296,,,ANK2
2025-10-31T08:00:00Z,G24,12.18,194.139,9.3769,,,ANK2
2025-10-31T08:00:00Z,Q19,40.495,222.128,3.1151,,,ANK2
2025-10-31T08:00:00Z,G30,58.691,26.369,2.3706,,,ANK2
2025-10-31T08:00:00Z,G16,53.049,64.128,2.5338,,,ANK2
2025-10-31T08:00:00Z,G17,21.718,36.342,5.4363,,,ANK2
2025-10-31T08:00:00Z,G11,43.802,275.333,2.9235,,,ANK2
2025-10-31T08:00:00Z,Q11,37.71,300.932,3.306,,,ANK2
2025-10-31T08:00:00Z,G20,30.565,67.124,3.9712,,,ANK2
2025-10-31T08:00:00Z,G26,67.811,358.742,2.188,,,ANK2
2025-10-31T08:00:00Z,Q14,47.524,54.924,2.7444,,,ANK2
2025-10-31T08:00:00Z,G03,67.589,186.757,2.1915,,,ANK2
2025-10-31T08:00:00Z,G14,30.091,172.538,4.0273,,,ANK2
2025-10-31T08:00:00Z,G32,54.213,287.436,2.4963,,,ANK2
2025-10-31T08:00:00Z,G08,74.889,327.102,2.0989,,,ANK2
2025-10-31T08:00:00Z,G16,33.849,263.21,3.6282,,,ANK2
2025-10-31T08:00:00Z,G18,46.266,225.654,2.8011,,,ANK2
2025-10-31T08:00:00Z,G11,81.328,153.875,2.0501,,,ANK2
2025-10-31T08:00:00Z,G15,69.866,183.717,2.158,,,ANK2
2025-10-31T08:00:00Z,G16,76.528,183.348,2.0838,,,ANK2
2025-10-31T08:00:00Z,G16,38.894,7.333,3.2212,,,ANK2
2025-10-31T09:00:00Z,Q19,10.474,6.986,10.8015,,,ANK2
2025-10-31T09:00:00Z,G06,78.077,145.496,2.073,,,ANK2
2025-10-31T09:00:00Z,Q03,15.332,193.135,7.5563,,,ANK2
2025-10-31T09:00:00Z,G31,43.819,165.437,2.9252,,,ANK2
2025-10-31T09:00:00Z,G16,25.553,346.325,4.6779,,,ANK2
2025-10-31T09:00:00Z,G08,49.284,254.462,2.6733,,,ANK2
2025-10-31T09:00:00Z,G03,31.017,358.441,3.9229,,,ANK2
2025-10-31T09:00:00Z,Q14,74.5,106.222,2.1047,,,ANK2
2025-10-31T09:00:00Z,G24,39.727,284.059,3.1676,,,ANK2
2025-10-31T09:00:00Z,G32,57.907,200.001,2.3928,,,ANK2
2025-10-31T09:00:00Z,G18,28.666,220.234,4.2112,,,ANK2
2025-10-31T09:00:00Z,G27,30.985,270.389,3.9266,,,ANK2
2025-10-31T09:00:00Z,G29,48.936,68.422,2.6873,,,ANK2
2025-10-31T09:00:00Z,Q06,18.811,22.185,6.2282,,,ANK2
2025-10-31T09:00:00Z,G31,76.346,161.57,2.0872,,,ANK2
2025-10-31T09:00:00Z,G18,23.125,72.895,5.1313,,,ANK2
2025-10-31T09:00:00Z,G14,17.677,251.737,6.6047,,,ANK2
2025-10-31T09:00:00Z,G09,25.379,128.409,4.7075,,,ANK2
2025-10-31T09:00:00Z,G24,70.467,161.767,2.1518,,,ANK2
2025-10-31T09:00:00Z,G32,17.936,40.855,6.5146,,,ANK2
2025-10-31T09:00:00Z,Q23,56.082,204.318,2.4426,,,ANK2
2025-10-31T09:00:00Z,G02,65.964,66.789,2.2202,,,ANK2
2025-10-31T10:00:00Z,G24,67.975,183.166,2.1883,,,ANK2
2025-10-31T10:00:00Z,G17,15.037,258.482,7.6991,,,ANK2
2025-10-31T10:00:00Z,G27,22.89,94.803,5.1825,,,ANK2
2025-10-31T10:00:00Z,G30,38.823,307.616,3.2302,,,ANK2
2025-10-31T10:00:00Z,G22,75.112,7.483,2.0995,,,ANK2
2025-10-31T10:00:00Z,Q23,50.275,70.478,2.6356,,,ANK2
2025-10-31T10:00:00Z,G17,59.148,288.072,2.3623,,,ANK2
2025-10-31T10:00:00Z,Q11,68.726,122.493,2.177,,,ANK2
2025-10-31T10:00:00Z,Q14,72.109,53.94,2.1319,,,ANK2
2025-10-31T10:00:00Z,G16,45.721,67.232,2.8305,,,ANK2
2025-10-31T10:00:00Z,G24,69.481,2.645,2.1661,,,ANK2
2025-10-31T10:00:00Z,G01,66.77,127.931,2.2075,,,ANK2
2025-10-31T10:00:00Z,G07,84.869,221.586,2.0376,,,ANK2
2025-10-31T10:00:00Z,G05,45.888,46.713,2.8225,,,ANK2
2025-10-31T10:00:00Z,G13,70.519,322.778,2.1519,,,ANK2
2025-10-31T10:00:00Z,G18,74.686,56.259,2.1036,,,ANK2
2025-10-31T10:00:00Z,G06,25.87,327.526,4.6269,,,ANK2
2025-10-31T10:00:00Z,G12,13.155,77.9,8.7343,,,ANK2
2025-10-31T10:00:00Z,G25,40.356,357.94,3.1279,,,ANK2
2025-10-31T10:00:00Z,G31,74.255,217.71,2.108,,,ANK2
2025-10-31T10:00:00Z,Q01,31.683,30.364,3.8509,,,ANK2
2025-10-31T10:00:00Z,G21,62.501,23.5,2.2866,,,ANK2
2025-10-31T11:00:00Z,G17,69.853,142.904,2.1612,,,ANK2
2025-10-31T11:00:00Z,G22,29.394,296.726,4.119,,,ANK2
2025-10-31T11:00:00Z,Q03,71.48,198.299,2.1399,,,ANK2
2025-10-31T11:00:00Z,G09,10.23,222.674,11.0461,,,ANK2
2025-10-31T11:00:00Z,Q01,56.476,21.21,2.4328,,,ANK2
2025-10-31T11:00:00Z,G31,80.107,72.559,2.0601,,,ANK2
2025-10-31T11:00:00Z,G01,69.089,198.347,2.172,,,ANK2
2025-10-31T11:00:00Z,G26,74.023,21.168,2.1108,,,ANK2
2025-10-31T11:00:00Z,G23,70.87,299.635,2.1477,,,ANK2
2025-10-31T11:00:00Z,G14,19.557,65.845,6.0073,,,ANK2
2025-10-31T11:00:00Z,G02,19.346,24.605,6.0691,,,ANK2
2025-10-31T11:00:00Z,G10,52.641,236.143,2.5511,,,ANK2
2025-10-31T11:00:00Z,Q29,27.572,18.703,4.3652,,,ANK2
2025-10-31T11:00:00Z,G04,64.766,321.293,2.2427,,,ANK2
2025-10-31T11:00:00Z,G13,81.223,248.959,2.0536,,,ANK2
2025-10-31T11:00:00Z,G17,67.453,342.792,2.1968,,,ANK2
2025-10-31T11:00:00Z,G03,75.788,112.999,2.0934,,,ANK2
2025-10-31T11:00:00Z,G06,48.969,175.017,2.6874,,,ANK2
2025-10-31T12:00:00Z,G19,22.727,55.528,5.2344,,,ANK2
2025-10-31T12:00:00Z,G21,64.27,259.251,2.2591,,,ANK2
2025-10-31T12:00:00Z,G02,24.643,209.52,4.8551,,,ANK2
2025-10-31T12:00:00Z,G23,77.221,72.366,2.0875,,,ANK2
2025-10-31T12:00:00Z,G24,11.966,273.706,9.5787,,,ANK2
2025-10-31T12:00:00Z,G08,49.15,186.815,2.6886,,,ANK2
2025-10-31T12:00:00Z,G05,34.008,235.222,3.6299,,,ANK2
2025-10-31T12:00:00Z,Q21,26.881,129.362,4.4818,,,ANK2
2025-10-31T12:00:00Z,G09,45.37,158.075,2.8569,,,ANK2
2025-10-31T12:00:00Z,Q31,73.151,64.923,2.1269,,,ANK2
2025-10-31T12:00:00Z,G25,78.646,272.346,2.0765,,,ANK2
2025-10-31T12:00:00Z,G31,32.744,56.524,3.7526,,,ANK2
2025-10-31T12:00:00Z,G16,11.048,49.718,10.3191,,,ANK2
2025-10-31T12:00:00Z,G16,10.168,85.27,11.1438,,,ANK2
2025-10-31T12:00:00Z,G10,48.3,10.74,2.7236,,,ANK2
2025-10-31T12:00:00Z,G18,32.872,110.926,3.7398,,,ANK2
2025-10-31T12:00:00Z,G24,23.523,324.704,5.0692,,,ANK2
2025-10-31T12:00:00Z,Q01,56.02,299.29,2.4534,,,ANK2
2025-10-31T12:00:00Z,Q05,27.133,133.921,4.4437,,,ANK2
2025-10-31T12:00:00Z,G27,54.416,207.3,2.5014,,,ANK2
2025-10-31T12:00:00Z,G19,38.445,204.25,3.2676,,,ANK2
2025-10-31T12:00:00Z,G32,24.006,298.346,4.9744,,,ANK2
2025-10-31T13:00:00Z,G21,59.534,62.97,2.359,,,ANK2
2025-10-31T13:00:00Z,G11,49.598,54.471,2.6688,,,ANK2
2025-10-31T13:00:00Z,G25,35.071,59.591,3.5317,,,ANK2
2025-10-31T13:00:00Z,G06,21.173,237.07,5.589,,,ANK2
2025-10-31T13:00:00Z,Q04,53.805,357.082,2.519,,,ANK2
2025-10-31T13:00:00Z,G25,13.371,84.771,8.6244,,,ANK2
2025-10-31T13:00:00Z,G10,71.838,326.022,2.1408,,,ANK2
2025-10-31T13:00:00Z,G25,41.568,100.302,3.061,,,ANK2
2025-10-31T13:00:00Z,G18,41.107,233.244,3.089,,,ANK2
2025-10-31T13:00:00Z,Q32,34.538,14.58,3.5789,,,ANK2
2025-10-31T13:00:00Z,G17,82.702,178.435,2.0512,,,ANK2
2025-10-31T13:00:00Z,G28,84.71,47.032,2.0434,,,ANK2
2025-10-31T13:00:00Z,G27,18.041,143.091,6.4985,,,ANK2
2025-10-31T13:00:00Z,G08,30.354,148.196,4.0115,,,ANK2
2025-10-31T13:00:00Z,G32,36.82,67.578,3.387,,,ANK2
2025-10-31T13:00:00Z,G18,45.919,272.271,2.8284,,,ANK2
2025-10-31T13:00:00Z,G22,47.043,115.704,2.7764,,,ANK2
2025-10-31T13:00:00Z,G25,74.215,212.035,2.1139,,,ANK2
2025-10-31T13:00:00Z,Q21,67.792,185.663,2.1969,,,ANK2
2025-10-31T13:00:00Z,G11,11.414,315.874,10.0037,,,ANK2
2025-10-31T13:00:00Z,G20,44.127,43.925,2.9178,,,ANK2
2025-10-31T13:00:00Z,G21,56.356,41.135,2.4421,,,ANK2
2025-10-31T13:00:00Z,G28,44.53,108.115,2.897,,,ANK2
2025-10-31T14:00:00Z,G04,47.737,127.987,2.7339,,,ANK2
2025-10-31T14:00:00Z,G06,16.754,98.956,6.9389,,,ANK2
2025-10-31T14:00:00Z,G19,59.966,352.805,2.3386,,,ANK2
2025-10-31T14:00:00Z,G22,74.927,90.81,2.0976,,,ANK2
2025-10-31T14:00:00Z,G32,20.607,261.255,5.7081,,,ANK2
2025-10-31T14:00:00Z,G25,37.458,102.153,3.3234,,,ANK2
2025-10-31T14:00:00Z,Q07,13.65,25.376,8.4209,,,ANK2
2025-10-31T14:00:00Z,G02,12.222,245.98,9.3425,,,ANK2
2025-10-31T14:00:00Z,G21,84.224,0.587,2.0362,,,ANK2
2025-10-31T14:00:00Z,G18,47.01,243.269,2.7659,,,ANK2
2025-10-31T15:00:00Z,G19,32.758,305.949,3.7242,,,ANK2
2025-10-31T15:00:00Z,Q31,75.726,353.254,2.0855,,,ANK2
2025-10-31T15:00:00Z,G28,22.206,241.926,5.3105,,,ANK2
2025-10-31T15:00:00Z,G29,37.315,276.862,3.3269,,,ANK2
2025-10-31T15:00:00Z,G07,73.65,182.073,2.1062,,,ANK2
2025-10-31T15:00:00Z,G23,24.298,328.585,4.8835,,,ANK2
2025-10-31T15:00:00Z,G04,71.603,231.753,2.1297,,,ANK2
2025-10-31T15:00:00Z,Q04,15.93,318.079,7.2618,,,ANK2
2025-10-31T15:00:00Z,Q32,46.692,84.763,2.7742,,,ANK2
2025-10-31T15:00:00Z,G05,15.65,178.826,7.3848,,,ANK2
2025-10-31T15:00:00Z,G28,60.843,262.735,2.3134,,,ANK2
2025-10-31T15:00:00Z,G14,69.295,72.98,2.1603,,,ANK2
2025-10-31T16:00:00Z,G32,60.638,337.9,2.3227,,,ANK2
2025-10-31T16:00:00Z,G08,45.026,229.893,2.859,,,ANK2
2025-10-31T16:00:00Z,G18,34.235,323.856,3.5903,,,ANK2
2025-10-31T16:00:00Z,G07,31.508,39.338,3.8627,,,ANK2
2025-10-31T16:00:00Z,G04,20.202,224.226,5.8148,,,ANK2
2025-10-31T16:00:00Z,G01,51.199,305.806,2.5964,,,ANK2
2025-10-31T16:00:00Z,G01,43.495,119.131,2.9382,,,ANK2
2025-10-31T16:00:00Z,G16,48.414,70.252,2.7048,,,ANK2
2025-10-31T16:00:00Z,G14,26.152,95.408,4.5724,,,ANK2
2025-10-31T17:00:00Z,G13,30.47,45.447,3.9641,,,ANK2
2025-10-31T17:00:00Z,Q28,84.61,44.802,2.0265,,,ANK2
2025-10-31T17:00:00Z,G23,78.88,150.024,2.0559,,,ANK2
2025-10-31T17:00:00Z,G09,26.131,313.234,4.5577,,,ANK2
2025-10-31T17:00:00Z,G22,33.25,317.551,3.6686,,,ANK2
2025-10-31T17:00:00Z,G06,44.778,38.652,2.8601,,,ANK2
2025-10-31T17:00:00Z,G15,73.331,206.747,2.1056,,,ANK2
2025-10-31T17:00:00Z,G10,70.198,56.043,2.1437,,,ANK2
2025-10-31T18:00:00Z,G02,31.093,125.233,3.9037,,,ANK2
2025-10-31T18:00:00Z,G03,59.509,102.783,2.3462,,,ANK2
2025-10-31T18:00:00Z,G12,20.671,163.11,5.6836,,,ANK2
2025-10-31T18:00:00Z,Q16,18.352,308.367,6.3576,,,ANK2
2025-10-31T18:00:00Z,G26,19.929,262.294,5.8824,,,ANK2
2025-10-31T18:00:00Z,G15,15.816,169.785,7.3171,,,ANK2
2025-10-31T18:00:00Z,G08,75.598,88.043,2.0883,,,ANK2
2025-10-31T18:00:00Z,G09,80.809,261.726,2.0492,,,ANK2
2025-10-31T18:00:00Z,G20,13.492,307.63,8.5019,,,ANK2
2025-10-31T18:00:00Z,G14,67.005,143.982,2.1968,,,ANK2
2025-10-31T18:00:00Z,G29,65.286,240.691,2.226,,,ANK2
2025-10-31T18:00:00Z,G15,84.768,144.076,2.0316,,,ANK2
2025-10-31T19:00:00Z,G08,24.534,121.179,4.8589,,,ANK2
2025-10-31T19:00:00Z,G02,35.857,289.54,3.4556,,,ANK2
2025-10-31T19:00:00Z,G17,54.278,93.343,2.4975,,,ANK2
2025-10-31T19:00:00Z,G15,47.996,217.864,2.7275,,,ANK2
2025-10-31T19:00:00Z,G19,21.146,147.611,5.5811,,,ANK2
2025-10-31T19:00:00Z,G20,43.51,113.926,2.9429,,,ANK2
2025-10-31T19:00:00Z,G13,50.73,329.807,2.6185,,,ANK2
2025-10-31T19:00:00Z,G28,30.05,123.574,4.0374,,,ANK2
2025-10-31T19:00:00Z,G30,55.933,85.203,2.4478,,,ANK2
2025-10-31T19:00:00Z,G04,15.262,327.348,7.5919,,,ANK2
2025-10-31T20:00:00Z,G07,49.735,182.637,2.6514,,,ANK2
2025-10-31T20:00:00Z,G23,37.308,157.827,3.334,,,ANK2
2025-10-31T20:00:00Z,G24,46.19,98.096,2.8029,,,ANK2
2025-10-31T20:00:00Z,G12,79.309,237.174,2.061,,,ANK2
2025-10-31T20:00:00Z,G05,50.867,205.072,2.6084,,,ANK2
2025-10-31T20:00:00Z,G05,41.134,77.164,3.0734,,,ANK2
2025-10-31T20:00:00Z,Q22,84.208,255.389,2.0359,,,ANK2
2025-10-31T20:00:00Z,Q15,14.891,231.871,7.7554,,,ANK2
2025-10-31T20:00:00Z,G16,79.909,143.04,2.0571,,,ANK2
2025-10-31T20:00:00Z,Q27,47.625,1.584,2.7383,,,ANK2
2025-10-31T20:00:00Z,Q01,47.782,160.769,2.7315,,,ANK2
2025-10-31T20:00:00Z,G25,79.147,2.181,2.0621,,,ANK2
2025-10-31T21:00:00Z,G12,81.654,16.583,2.0475,,,ANK2
2025-10-31T21:00:00Z,G23,33.687,166.547,3.6419,,,ANK2
2025-10-31T21:00:00Z,Q15,23.609,293.319,5.0269,,,ANK2
2025-10-31T21:00:00Z,G09,24.065,262.686,4.9384,,,ANK2
2025-10-31T21:00:00Z,G16,45.941,147.096,2.8153,,,ANK2
2025-10-31T21:00:00Z,G22,73.199,214.093,2.1158,,,ANK2
2025-10-31T21:00:00Z,G13,66.85,157.049,2.2025,,,ANK2
2025-10-31T21:00:00Z,G23,42.764,208.446,2.9788,,,ANK2
2025-10-31T21:00:00Z,G32,25.655,186.302,4.6548,,,ANK2
2025-10-31T22:00:00Z,G05,40.163,297.557,3.1444,,,ANK2
2025-10-31T22:00:00Z,G31,23.419,26.53,5.0798,,,ANK2
2025-10-31T22:00:00Z,G17,41.049,3.871,3.0885,,,ANK2
2025-10-31T22:00:00Z,G15,69.011,44.269,2.1756,,,ANK2
2025-10-31T22:00:00Z,G22,78.173,56.163,2.0758,,,ANK2
2025-10-31T22:00:00Z,G21,54.521,316.414,2.4931,,,ANK2
2025-10-31T22:00:00Z,G20,32.453,152.993,3.7747,,,ANK2
2025-10-31T22:00:00Z,G01,61.172,98.975,2.318,,,ANK2
2025-10-31T22:00:00Z,G18,65.511,154.467,2.2318,,,ANK2
2025-10-31T22:00:00Z,G09,34.916,142.143,3.5405,,,ANK2
