time,sat,elev_deg,az_deg,slant_total_m,expected_slant_m,residual_m,station
2025-10-31T06:00:00Z,G26,52.595,202.562,2.8663,,,ALIC
2025-10-31T06:00:00Z,G30,44.636,271.994,3.239,,,ALIC
2025-10-31T06:00:00Z,G11,59.407,92.672,2.6459,,,ALIC
2025-10-31T06:00:00Z,G29,51.58,297.644,2.906,,,ALIC
2025-10-31T06:00:00Z,G29,34.054,333.902,4.0587,,,ALIC
2025-10-31T06:00:00Z,G32,35.93,215.062,3.8744,,,ALIC
2025-10-31T06:00:00Z,Q12,38.394,240.821,3.6618,,,ALIC
2025-10-31T06:00:00Z,G28,17.098,18.927,7.6604,,,ALIC
2025-10-31T06:00:00Z,G19,22.455,340.387,5.9265,,,ALIC
2025-10-31T06:00:00Z,G09,22.044,213.938,6.0297,,,ALIC
2025-10-31T06:00:00Z,G23,68.118,316.133,2.4551,,,ALIC
2025-10-31T06:00:00Z,G10,47.244,134.807,3.1,,,ALIC
2025-10-31T06:00:00Z,G24,50.237,36.398,2.9617,,,ALIC
2025-10-31T06:00:00Z,G28,82.406,291.947,2.2991,,,ALIC
2025-10-31T06:00:00Z,G03,82.268,173.435,2.2999,,,ALIC
2025-10-31T06:00:00Z,G01,74.173,203.181,2.3683,,,ALIC
2025-10-31T06:00:00Z,G31,24.071,353.572,5.5551,,,ALIC
2025-10-31T07:00:00Z,Q18,44.776,50.265,3.2205,,,ALIC
2025-10-31T07:00:00Z,G10,61.76,67.851,2.5771,,,ALIC
2025-10-31T07:00:00Z,G17,22.254,123.891,5.9569,,,ALIC
2025-10-31T07:00:00Z,G29,60.125,34.852,2.6182,,,ALIC
2025-10-31T07:00:00Z,G13,38.255,341.035,3.6611,,,ALIC
2025-10-31T07:00:00Z,G02,56.404,145.798,2.7251,,,ALIC
2025-10-31T07:00:00Z,Q10,13.007,291.229,9.8875,,,ALIC
2025-10-31T07:00:00Z,Q30,44.63,350.79,3.2288,,,ALIC
2025-10-31T07:00:00Z,G25,49.169,29.065,2.9989,,,ALIC
2025-10-31T07:00:00Z,G27,26.074,234.601,5.1427,,,ALIC
2025-10-31T07:00:00Z,G04,14.487,102.977,8.9315,,,ALIC
2025-10-31T07:00:00Z,Q24,72.603,347.174,2.3799,,,ALIC
2025-10-31T07:00:00Z,Q15,21.682,33.943,6.104,,,ALIC
2025-10-31T07:00:00Z,G07,50.117,312.229,2.9571,,,ALIC
2025-10-31T07:00:00Z,G30,78.681,254.824,2.3164,,,ALIC
2025-10-31T07:00:00Z,G27,52.559,298.807,2.8584,,,ALIC
2025-10-31T07:00:00Z,G20,39.792,351.323,3.5425,,,ALIC
2025-10-31T07:00:00Z,G03,43.376,303.176,3.3024,,,ALIC
2025-10-31T07:00:00Z,G02,14.734,339.618,8.7899,,,ALIC
2025-10-31T07:00:00Z,G11,82.656,45.697,2.2904,,,ALIC
2025-10-31T07:00:00Z,G06,33.299,286.484,4.1257,,,ALIC
2025-10-31T07:00:00Z,G28,24.202,196.443,5.5091,,,ALIC
2025-10-31T08:00:00Z,Q14,83.18,70.245,2.296,,,ALIC
2025-10-31T08:00:00Z,G06,26.403,204.685,5.1023,,,ALIC
2025-10-31T08:00:00Z,G20,48.682,328.482,3.032,,,ALIC
2025-10-31T08:00:00Z,G11,80.213,193.399,2.3133,,,ALIC
2025-10-31T08:00:00Z,G06,83.289,225.356,2.2955,,,ALIC
2025-10-31T08:00:00Z,Q21,27.727,72.672,4.8789,,,ALIC
2025-10-31T08:00:00Z,G06,13.684,288.21,9.4602,,,ALIC
2025-10-31T08:00:00Z,G22,21.52,222.404,6.1692,,,ALIC
2025-10-31T08:00:00Z,G06,14.75,311.089,8.813,,,ALIC
2025-10-31T08:00:00Z,G25,27.148,358.133,4.9738,,,ALIC
2025-10-31T08:00:00Z,Q21,64.143,175.061,2.5323,,,ALIC
2025-10-31T08:00:00Z,G10,22.665,172.061,5.8771,,,ALIC
2025-10-31T08:00:00Z,G12,80.25,151.836,2.3131,,,ALIC
2025-10-31T08:00:00Z,G14,24.093,24.057,5.5524,,,ALIC
2025-10-31T08:00:00Z,G22,18.048,213.464,7.2809,,,ALIC
2025-10-31T08:00:00Z,G25,47.324,82.068,3.0971,,,ALIC
2025-10-31T08:00:00Z,G22,48.966,229.539,3.0189,,,ALIC
2025-10-31T08:00:00Z,G30,48.114,18.3,3.0586,,,ALIC
2025-10-31T08:00:00Z,Q31,42.75,353.299,3.3532,,,ALIC
2025-10-31T09:00:00Z,G12,41.881,322.088,3.4273,,,ALIC
2025-10-31T09:00:00Z,G08,70.909,98.131,2.4246,,,ALIC
2025-10-31T09:00:00Z,G26,47.932,39.861,3.0837,,,ALIC
2025-10-31T09:00:00Z,G19,65.243,344.177,2.5228,,,ALIC
2025-10-31T09:00:00Z,G24,44.478,55.592,3.2664,,,ALIC
2025-10-31T09:00:00Z,G04,26.162,71.16,5.1728,,,ALIC
2025-10-31T09:00:00Z,G27,65.89,104.879,2.5099,,,ALIC
2025-10-31T09:00:00Z,G07,19.837,190.581,6.6955,,,ALIC
2025-10-31T09:00:00Z,G15,24.894,317.817,5.4153,,,ALIC
2025-10-31T09:00:00Z,G15,57.012,273.797,2.7305,,,ALIC
2025-10-31T09:00:00Z,G27,66.045,254.937,2.5069,,,ALIC
2025-10-31T09:00:00Z,Q08,37.061,157.976,3.7944,,,ALIC
2025-10-31T09:00:00Z,G15,23.227,109.067,5.7752,,,ALIC
2025-10-31T09:00:00Z,Q16,45.061,132.938,3.2332,,,ALIC
2025-10-31T09:00:00Z,Q16,39.405,84.959,3.6034,,,ALIC
2025-10-31T09:00:00Z,G14,28.07,274.736,4.8503,,,ALIC
2025-10-31T09:00:00Z,G15,66.384,334.801,2.5004,,,ALIC
2025-10-31T09:00:00Z,G19,33.539,179.255,4.1365,,,ALIC
2025-10-31T09:00:00Z,G25,30.46,231.479,4.5052,,,ALIC
2025-10-31T09:00:00Z,G18,19.817,312.182,6.7018,,,ALIC
2025-10-31T10:00:00Z,G27,18.149,337.97,7.2833,,,ALIC
2025-10-31T10:00:00Z,G18,26.888,124.071,5.0458,,,ALIC
2025-10-31T10:00:00Z,G09,69.475,200.521,2.4471,,,ALIC
2025-10-31T10:00:00Z,G01,73.588,106.668,2.3894,,,ALIC
2025-10-31T10:00:00Z,Q14,84.612,61.128,2.3027,,,ALIC
2025-10-31T10:00:00Z,G32,75.468,70.267,2.3679,,,ALIC
2025-10-31T10:00:00Z,G14,76.742,20.86,2.355,,,ALIC
2025-10-31T10:00:00Z,G23,33.576,341.746,4.1335,,,ALIC
2025-10-31T10:00:00Z,G09,40.125,145.037,3.5506,,,ALIC
2025-10-31T10:00:00Z,G25,30.106,300.284,4.5539,,,ALIC
2025-10-31T10:00:00Z,Q25,55.472,245.279,2.7805,,,ALIC
2025-10-31T10:00:00Z,G25,38.374,142.284,3.6852,,,ALIC
2025-10-31T10:00:00Z,G08,72.634,268.947,2.4014,,,ALIC
2025-10-31T10:00:00Z,Q10,25.981,133.756,5.2074,,,ALIC
2025-10-31T10:00:00Z,G07,10.323,67.981,12.3861,,,ALIC
2025-10-31T10:00:00Z,G26,52.838,70.378,2.8741,,,ALIC
2025-10-31T10:00:00Z,G07,84.556,147.618,2.3029,,,ALIC
2025-10-31T10:00:00Z,G30,12.898,172.59,10.0587,,,ALIC
2025-10-31T10:00:00Z,G18,25.6,310.253,5.2786,,,ALIC
2025-10-31T10:00:00Z,G26,48.919,231.211,3.0379,,,ALIC
2025-10-31T10:00:00Z,G21,70.746,248.545,2.4277,,,ALIC
2025-10-31T10:00:00Z,G09,16.678,353.875,7.8895,,,ALIC
2025-10-31T11:00:00Z,G09,29.105,75.936,4.7324,,,ALIC
2025-10-31T11:00:00Z,Q32,20.128,330.262,6.659,,,ALIC
2025-10-31T11:00:00Z,G08,80.785,306.359,2.3409,,,ALIC
2025-10-31T11:00:00Z,G10,40.154,305.417,3.5769,,,ALIC
2025-10-31T11:00:00Z,Q17,26.852,81.958,5.0925,,,ALIC
2025-10-31T11:00:00Z,G22,73.5,18.193,2.4095,,,ALIC
2025-10-31T11:00:00Z,G17,39.94,312.272,3.5927,,,ALIC
2025-10-31T11:00:00Z,G17,12.634,110.088,10.3397,,,ALIC
2025-10-31T11:00:00Z,G19,22.146,222.81,6.0879,,,ALIC
2025-10-31T11:00:00Z,G28,57.944,273.588,2.7247,,,ALIC
2025-10-31T11:00:00Z,G13,68.718,46.186,2.4791,,,ALIC
2025-10-31T11:00:00Z,G26,78.487,229.76,2.358,,,ALIC
2025-10-31T11:00:00Z,G27,28.504,170.616,4.8226,,,ALIC
2025-10-31T11:00:00Z,G28,65.239,355.186,2.5437,,,ALIC
2025-10-31T11:00:00Z,G25,60.848,33.771,2.6445,,,ALIC
2025-10-31T11:00:00Z,G01,49.232,148.455,3.0478,,,ALIC
2025-10-31T11:00:00Z,G27,24.14,315.194,5.6179,,,ALIC
2025-10-31T11:00:00Z,G13,69.642,102.258,2.464,,,ALIC
2025-10-31T11:00:00Z,G14,82.047,283.605,2.3332,,,ALIC
2025-10-31T11:00:00Z,G31,64.138,137.802,2.5668,,,ALIC
2025-10-31T11:00:00Z,G28,78.839,352.792,2.3551,,,ALIC
2025-10-31T11:00:00Z,G02,83.814,318.071,2.3244,,,ALIC
2025-10-31T11:00:00Z,G12,36.404,108.475,3.8846,,,ALIC
2025-10-31T12:00:00Z,G02,29.321,255.606,4.699,,,ALIC
2025-10-31T12:00:00Z,G32,74.996,228.802,2.391,,,ALIC
2025-10-31T12:00:00Z,Q03,65.955,267.838,2.5284,,,ALIC
2025-10-31T12:00:00Z,Q03,76.428,191.381,2.3759,,,ALIC
2025-10-31T12:00:00Z,Q01,26.194,171.408,5.2076,,,ALIC
2025-10-31T12:00:00Z,G05,49.847,161.832,3.0189,,,ALIC
2025-10-31T12:00:00Z,G17,68.445,230.558,2.4828,,,ALIC
2025-10-31T12:00:00Z,G27,28.427,72.553,4.8326,,,ALIC
2025-10-31T12:00:00Z,G24,27.306,319.701,5.013,,,ALIC
2025-10-31T12:00:00Z,G19,12.039,292.231,10.8148,,,ALIC
2025-10-31T12:00:00Z,G03,81.889,125.843,2.3332,,,ALIC
2025-10-31T12:00:00Z,Q18,57.318,55.271,2.7425,,,ALIC
2025-10-31T12:00:00Z,G22,76.163,88.687,2.3786,,,ALIC
2025-10-31T12:00:00Z,G20,57.885,303.145,2.7254,,,ALIC
2025-10-31T12:00:00Z,G03,49.159,118.872,3.0499,,,ALIC
2025-10-31T12:00:00Z,G25,63.456,246.978,2.5808,,,ALIC
2025-10-31T12:00:00Z,G15,43.554,308.307,3.3472,,,ALIC
2025-10-31T12:00:00Z,G02,35.955,27.988,3.9246,,,ALIC
2025-10-31T12:00:00Z,G14,45.074,275.409,3.2579,,,ALIC
2025-10-31T12:00:00Z,G14,22.729,110.76,5.9396,,,ALIC
2025-10-31T12:00:00Z,G03,69.743,77.984,2.4615,,,ALIC
2025-10-31T12:00:00Z,G32,29.553,248.005,4.6658,,,ALIC
2025-10-31T13:00:00Z,G12,43.072,334.069,3.3781,,,ALIC
2025-10-31T13:00:00Z,G25,65.718,177.053,2.5338,,,ALIC
2025-10-31T13:00:00Z,Q18,27.78,190.317,4.9364,,,ALIC
2025-10-31T13:00:00Z,G24,72.231,216.719,2.4258,,,ALIC
2025-10-31T13:00:00Z,G23,50.935,265.505,2.9729,,,ALIC
2025-10-31T13:00:00Z,G02,67.032,25.866,2.5086,,,ALIC
2025-10-31T13:00:00Z,G07,45.442,185.647,3.2383,,,ALIC
2025-10-31T13:00:00Z,G19,47.44,173.373,3.1332,,,ALIC
2025-10-31T13:00:00Z,G32,56.479,331.807,2.7695,,,ALIC
2025-10-31T13:00:00Z,G11,80.581,326.085,2.3421,,,ALIC
2025-10-31T13:00:00Z,G07,22.552,180.075,5.9847,,,ALIC
2025-10-31T13:00:00Z,Q13,56.998,272.194,2.7532,,,ALIC
2025-10-31T13:00:00Z,Q17,34.468,305.903,4.0719,,,ALIC
2025-10-31T13:00:00Z,G22,58.117,359.578,2.7193,,,ALIC
2025-10-31T13:00:00Z,G27,40.919,80.62,3.5214,,,ALIC
2025-10-31T13:00:00Z,Q08,66.973,103.281,2.5097,,,ALIC
2025-10-31T13:00:00Z,Q10,27.301,90.156,5.0154,,,ALIC
2025-10-31T14:00:00Z,G15,83.922,120.078,2.3153,,,ALIC
2025-10-31T14:00:00Z,G15,83.879,119.044,2.3155,,,ALIC
2025-10-31T14:00:00Z,G26,77.958,45.801,2.3538,,,ALIC
2025-10-31T14:00:00Z,G21,69.884,67.936,2.4512,,,ALIC
2025-10-31T14:00:00Z,G29,30.185,306.188,4.5627,,,ALIC
2025-10-31T14:00:00Z,G05,34.064,160.662,4.0992,,,ALIC
2025-10-31T14:00:00Z,G01,51.046,82.032,2.9576,,,ALIC
2025-10-31T14:00:00Z,G18,52.058,273.363,2.9166,,,ALIC
2025-10-31T14:00:00Z,G06,47.913,199.433,3.0986,,,ALIC
2025-10-31T14:00:00Z,G20,57.75,7.616,2.7204,,,ALIC
2025-10-31T14:00:00Z,G29,40.624,113.89,3.5296,,,ALIC
2025-10-31T14:00:00Z,G11,66.188,63.721,2.5155,,,ALIC
2025-10-31T14:00:00Z,G05,21.253,80.79,6.3038,,,ALIC
2025-10-31T14:00:00Z,G27,25.209,16.547,5.377,,,ALIC
2025-10-31T14:00:00Z,G19,59.499,126.796,2.6704,,,ALIC
2025-10-31T14:00:00Z,G30,64.361,256.107,2.5526,,,ALIC
2025-10-31T14:00:00Z,G14,54.957,6.638,2.8098,,,ALIC
2025-10-31T14:00:00Z,G07,81.486,158.104,2.3279,,,ALIC
2025-10-31T14:00:00Z,G20,47.055,231.843,3.1413,,,ALIC
2025-10-31T14:00:00Z,G30,32.52,219.745,4.2696,,,ALIC
2025-10-31T14:00:00Z,G18,45.792,279.593,3.2075,,,ALIC
2025-10-31T14:00:00Z,G01,36.975,291.787,3.8191,,,ALIC
2025-10-31T15:00:00Z,G30,81.395,220.978,2.3218,,,ALIC
2025-10-31T15:00:00Z,G19,10.904,221.305,11.7892,,,ALIC
2025-10-31T15:00:00Z,G31,67.226,150.211,2.4889,,,ALIC
2025-10-31T15:00:00Z,Q17,82.765,205.863,2.3141,,,ALIC
2025-10-31T15:00:00Z,G24,77.943,55.289,2.3472,,,ALIC
2025-10-31T15:00:00Z,G04,82.803,266.317,2.3139,,,ALIC
2025-10-31T15:00:00Z,G07,51.274,27.006,2.9397,,,ALIC
2025-10-31T15:00:00Z,G31,15.862,262.721,8.285,,,ALIC
2025-10-31T15:00:00Z,G28,73.734,305.632,2.3909,,,ALIC
2025-10-31T15:00:00Z,G13,73.879,25.648,2.3892,,,ALIC
2025-10-31T15:00:00Z,Q18,28.127,171.11,4.8493,,,ALIC
2025-10-31T15:00:00Z,G17,56.4,271.357,2.7542,,,ALIC
2025-10-31T15:00:00Z,G09,79.5,102.644,2.3346,,,ALIC
2025-10-31T15:00:00Z,G09,29.342,120.617,4.6671,,,ALIC
2025-10-31T15:00:00Z,G14,61.969,304.452,2.5994,,,ALIC
2025-10-31T15:00:00Z,G02,84.048,187.226,2.3082,,,ALIC
2025-10-31T15:00:00Z,G22,21.295,303.384,6.274,,,ALIC
2025-10-31T15:00:00Z,G20,16.63,160.7,7.9222,,,ALIC
2025-10-31T15:00:00Z,G10,60.565,343.071,2.6345,,,ALIC
2025-10-31T15:00:00Z,G12,35.48,234.286,3.9454,,,ALIC
2025-10-31T16:00:00Z,G21,18.15,7.859,7.2641,,,ALIC
2025-10-31T16:00:00Z,G18,11.033,185.448,11.6135,,,ALIC
2025-10-31T16:00:00Z,G05,28.622,124.139,4.7542,,,ALIC
2025-10-31T16:00:00Z,G26,44.241,151.661,3.2726,,,ALIC
2025-10-31T16:00:00Z,Q11,39.555,36.103,3.5837,,,ALIC
2025-10-31T16:00:00Z,Q03,70.773,281.815,2.421,,,ALIC
2025-10-31T16:00:00Z,G32,38.338,339.266,3.6786,,,ALIC
2025-10-31T16:00:00Z,G07,49.783,8.017,2.9912,,,ALIC
2025-10-31T16:00:00Z,G01,54.514,216.494,2.8059,,,ALIC
2025-10-31T16:00:00Z,G15,73.199,95.691,2.388,,,ALIC
2025-10-31T16:00:00Z,Q08,34.293,181.463,4.0475,,,ALIC
2025-10-31T16:00:00Z,G06,45.985,32.653,3.1753,,,ALIC
2025-10-31T16:00:00Z,G23,83.353,152.516,2.3021,,,ALIC
2025-10-31T16:00:00Z,Q10,45.616,334.838,3.1952,,,ALIC
2025-10-31T16:00:00Z,G07,19.819,180.869,6.6855,,,ALIC
2025-10-31T16:00:00Z,G01,13.879,349.609,9.3626,,,ALIC
2025-10-31T16:00:00Z,Q13,80.906,93.181,2.3156,,,ALIC
2025-10-31T17:00:00Z,G16,25.014,130.068,5.3729,,,ALIC
2025-10-31T17:00:00Z,G11,61.003,306.944,2.61,,,ALIC
2025-10-31T17:00:00Z,G17,23.599,205.902,5.6709,,,ALIC
2025-10-31T17:00:00Z,G06,60.611,76.979,2.62,,,ALIC
2025-10-31T17:00:00Z,Q04,29.761,324.033,4.5845,,,ALIC
2025-10-31T17:00:00Z,G17,36.641,123.354,3.8183,,,ALIC
2025-10-31T17:00:00Z,G27,36.165,14.033,3.8614,,,ALIC
2025-10-31T17:00:00Z,G18,63.756,178.056,2.5454,,,ALIC
2025-10-31T17:00:00Z,Q26,44.988,44.618,3.2263,,,ALIC
2025-10-31T17:00:00Z,G02,55.983,11.812,2.7536,,,ALIC
2025-10-31T17:00:00Z,G25,11.059,100.568,11.5751,,,ALIC
2025-10-31T17:00:00Z,G03,79.575,69.459,2.3223,,,ALIC
2025-10-31T17:00:00Z,Q25,29.843,136.304,4.5731,,,ALIC
2025-10-31T17:00:00Z,Q24,12.967,138.66,9.9715,,,ALIC
2025-10-31T17:00:00Z,G28,18.119,122.043,7.268,,,ALIC
2025-10-31T17:00:00Z,G16,28.019,118.053,4.8418,,,ALIC
2025-10-31T17:00:00Z,G29,30.543,32.303,4.4789,,,ALIC
2025-10-31T18:00:00Z,G14,67.516,236.243,2.4789,,,ALIC
2025-10-31T18:00:00Z,G28,70.48,12.305,2.4303,,,ALIC
2025-10-31T18:00:00Z,G29,33.134,277.267,4.1796,,,ALIC
2025-10-31T18:00:00Z,G30,79.693,287.72,2.3287,,,ALIC
2025-10-31T18:00:00Z,G14,17.076,216.868,7.7115,,,ALIC
2025-10-31T18:00:00Z,G25,84.57,308.47,2.3017,,,ALIC
2025-10-31T18:00:00Z,Q11,67.757,35.238,2.4746,,,ALIC
2025-10-31T18:00:00Z,G24,16.995,99.333,7.746,,,ALIC
2025-10-31T18:00:00Z,G13,41.331,282.5,3.4635,,,ALIC
2025-10-31T18:00:00Z,G04,29.303,348.333,4.6637,,,ALIC
2025-10-31T18:00:00Z,G13,47.701,301.729,3.0941,,,ALIC
2025-10-31T18:00:00Z,G30,21.385,51.157,6.2372,,,ALIC
2025-10-31T18:00:00Z,G09,36.395,189.526,3.8526,,,ALIC
2025-10-31T18:00:00Z,G29,52.434,61.192,2.888,,,ALIC
2025-10-31T18:00:00Z,G09,41.006,294.562,3.4859,,,ALIC
2025-10-31T18:00:00Z,G06,71.793,210.298,2.4115,,,ALIC
2025-10-31T18:00:00Z,G09,29.254,94.842,4.6707,,,ALIC
2025-10-31T18:00:00Z,G11,82.733,334.656,2.3098,,,ALIC
2025-10-31T19:00:00Z,G19,63.855,332.049,2.5487,,,ALIC
2025-10-31T19:00:00Z,G04,43.199,31.593,3.3386,,,ALIC
2025-10-31T19:00:00Z,Q11,21.722,41.047,6.1403,,,ALIC
2025-10-31T19:00:00Z,G19,17.811,334.668,7.4024,,,ALIC
2025-10-31T19:00:00Z,G21,84.982,341.097,2.2979,,,ALIC
2025-10-31T19:00:00Z,G15,44.151,113.298,3.2813,,,ALIC
2025-10-31T19:00:00Z,G04,75.44,127.859,2.3646,,,ALIC
2025-10-31T19:00:00Z,G26,46.178,162.882,3.1684,,,ALIC
2025-10-31T19:00:00Z,G20,66.139,94.283,2.5019,,,ALIC
2025-10-31T19:00:00Z,G21,75.72,225.703,2.3616,,,ALIC
2025-10-31T19:00:00Z,G30,20.235,139.735,6.5629,,,ALIC
2025-10-31T19:00:00Z,Q20,34.012,124.338,4.0809,,,ALIC
2025-10-31T19:00:00Z,G15,37.626,192.206,3.7412,,,ALIC
2025-10-31T19:00:00Z,G25,50.288,277.87,2.9724,,,ALIC
2025-10-31T19:00:00Z,G19,32.265,136.392,4.2745,,,ALIC
2025-10-31T19:00:00Z,G27,14.547,211.507,8.9652,,,ALIC
2025-10-31T19:00:00Z,G17,37.666,347.833,3.7378,,,ALIC
2025-10-31T19:00:00Z,G28,29.091,187.913,4.6897,,,ALIC
2025-10-31T19:00:00Z,G02,38.944,327.527,3.6343,,,ALIC
2025-10-31T19:00:00Z,Q02,24.772,285.722,5.433,,,ALIC
2025-10-31T20:00:00Z,G18,26.22,33.69,5.1595,,,ALIC
2025-10-31T20:00:00Z,G11,74.526,319.69,2.3764,,,ALIC
2025-10-31T20:00:00Z,G25,58.63,275.116,2.6811,,,ALIC
2025-10-31T20:00:00Z,G07,41.517,71.926,3.4499,,,ALIC
2025-10-31T20:00:00Z,G16,24.108,105.232,5.5757,,,ALIC
2025-10-31T20:00:00Z,G08,35.427,349.945,3.9419,,,ALIC
2025-10-31T20:00:00Z,G16,62.783,254.946,2.5746,,,ALIC
2025-10-31T20:00:00Z,Q28,25.327,219.788,5.3269,,,ALIC
2025-10-31T20:00:00Z,Q04,34.348,103.49,4.049,,,ALIC
2025-10-31T20:00:00Z,G23,49.129,62.833,3.0259,,,ALIC
2025-10-31T20:00:00Z,G07,42.336,275.067,3.3957,,,ALIC
2025-10-31T20:00:00Z,G28,54.863,178.664,2.7989,,,ALIC
2025-10-31T20:00:00Z,G27,77.359,330.928,2.3473,,,ALIC
2025-10-31T20:00:00Z,G12,84.626,11.733,2.3009,,,ALIC
2025-10-31T20:00:00Z,G18,15.906,24.112,8.2452,,,ALIC
2025-10-31T20:00:00Z,G19,38.851,145.178,3.6443,,,ALIC
2025-10-31T20:00:00Z,G21,23.553,28.9,5.6977,,,ALIC
2025-10-31T20:00:00Z,G03,36.409,94.583,3.8503,,,ALIC
2025-10-31T21:00:00Z,G06,15.185,20.264,8.599,,,ALIC
2025-10-31T21:00:00Z,G02,64.591,307.307,2.5302,,,ALIC
2025-10-31T21:00:00Z,G12,31.604,84.493,4.349,,,ALIC
2025-10-31T21:00:00Z,G12,64.281,197.378,2.5368,,,ALIC
2025-10-31T21:00:00Z,Q17,14.98,153.448,8.7105,,,ALIC
2025-10-31T21:00:00Z,G09,74.691,286.389,2.3702,,,ALIC
2025-10-31T21:00:00Z,G15,72.665,176.003,2.3948,,,ALIC
2025-10-31T21:00:00Z,G14,16.67,180.238,7.8725,,,ALIC
2025-10-31T21:00:00Z,G11,11.782,356.073,10.9225,,,ALIC
2025-10-31T21:00:00Z,Q10,28.814,17.01,4.7253,,,ALIC
2025-10-31T21:00:00Z,G17,37.379,274.41,3.758,,,ALIC
2025-10-31T21:00:00Z,G18,21.246,355.387,6.2624,,,ALIC
2025-10-31T21:00:00Z,G24,75.408,16.157,2.3623,,,ALIC
2025-10-31T21:00:00Z,G10,55.159,269.306,2.7837,,,ALIC
2025-10-31T21:00:00Z,G28,20.034,25.87,6.6177,,,ALIC
2025-10-31T21:00:00Z,G11,62.039,213.168,2.5873,,,ALIC
2025-10-31T21:00:00Z,G18,73.575,272.187,2.3833,,,ALIC
2025-10-31T21:00:00Z,Q30,27.815,129.314,4.8792,,,ALIC
2025-10-31T21:00:00Z,G18,21.295,3.936,6.2487,,,ALIC
2025-10-31T21:00:00Z,G22,10.646,214.268,12.005,,,ALIC
2025-10-31T22:00:00Z,G32,41.268,324.1,3.465,,,ALIC
2025-10-31T22:00:00Z,G28,50.308,261.252,2.9722,,,ALIC
2025-10-31T22:00:00Z,G19,46.534,24.704,3.1505,,,ALIC
2025-10-31T22:00:00Z,G25,18.047,249.065,7.3128,,,ALIC
2025-10-31T22:00:00Z,Q19,27.753,227.386,4.8956,,,ALIC
2025-10-31T22:00:00Z,G12,49.573,272.646,3.0044,,,ALIC
2025-10-31T22:00:00Z,G22,15.053,298.151,8.6819,,,ALIC
2025-10-31T22:00:00Z,G20,79.86,258.606,2.3257,,,ALIC
2025-10-31T22:00:00Z,G24,19.288,211.023,6.8675,,,ALIC
2025-10-31T22:00:00Z,G07,24.849,116.087,5.4187,,,ALIC
2025-10-31T22:00:00Z,G21,67.399,251.019,2.4791,,,ALIC
2025-10-31T22:00:00Z,G10,17.27,344.51,7.6233,,,ALIC
2025-10-31T22:00:00Z,G26,56.857,264.246,2.7324,,,ALIC
2025-10-31T22:00:00Z,G26,50.313,297.879,2.972,,,ALIC
2025-10-31T22:00:00Z,G19,55.465,213.644,2.7771,,,ALIC
2025-10-31T22:00:00Z,Q04,17.59,212.891,7.4923,,,ALIC
2025-10-31T22:00:00Z,G30,30.487,121.893,4.4969,,,ALIC
2025-10-31T22:00:00Z,G20,49.555,160.65,3.0051,,,ALIC
2025-10-31T22:00:00Z,G29,75.474,311.079,2.3647,,,ALIC
2025-10-31T22:00:00Z,G31,60.929,260.395,2.618,,,ALIC
2025-10-31T22:00:00Z,G06,16.781,187.111,7.8336,,,ALIC
2025-10-31T22:00:00Z,G13,54.421,132.564,2.8127,,,ALIC
2025-10-31T22:00:00Z,G07,26.63,18.137,5.0839,,,ALIC
2025-10-31T23:00:00Z,G01,79.248,245.885,2.3395,,,ALIC
2025-10-31T23:00:00Z,G08,76.275,342.179,2.3658,,,ALIC
2025-10-31T23:00:00Z,G30,49.161,298.494,3.0349,,,ALIC
2025-10-31T23:00:00Z,G18,51.419,99.791,2.9375,,,ALIC
2025-10-31T23:00:00Z,G32,25.881,19.197,5.2398,,,ALIC
2025-10-31T23:00:00Z,G07,71.459,338.527,2.4238,,,ALIC
2025-10-31T23:00:00Z,G12,47.395,337.343,3.1191,,,ALIC
2025-10-31T23:00:00Z,G06,12.541,191.67,10.3561,,,ALIC
2025-10-31T23:00:00Z,G19,37.607,230.117,3.7585,,,ALIC
2025-10-31T23:00:00Z,G31,56.962,248.578,2.74,,,ALIC
2025-10-31T23:00:00Z,G10,78.415,5.934,2.3462,,,ALIC
2025-10-31T23:00:00Z,G18,21.324,344.913,6.2738,,,ALIC
2025-10-31T23:00:00Z,G18,78.508,210.817,2.3454,,,ALIC
2025-10-31T23:00:00Z,G08,77.687,281.328,2.3525,,,ALIC
2025-10-31T23:00:00Z,Q16,72.182,135.821,2.4138,,,ALIC
2025-10-31T23:00:00Z,G04,57.346,4.463,2.7282,,,ALIC
2025-10-31T23:00:00Z,G21,56.511,183.504,2.7541,,,ALIC
2025-11-01T00:00:00Z,G31,31.392,142.583,4.4233,,,ALIC
2025-11-01T00:00:00Z,Q07,61.958,14.851,2.6177,,,ALIC
2025-11-01T00:00:00Z,G06,11.878,35.983,10.9596,,,ALIC
2025-11-01T00:00:00Z,Q07,29.679,235.799,4.6513,,,ALIC
2025-11-01T00:00:00Z,G15,44.779,358.4,3.2771,,,ALIC
2025-11-01T00:00:00Z,G03,12.325,5.689,10.5866,,,ALIC
2025-11-01T00:00:00Z,G13,56.325,200.73,2.7756,,,ALIC
2025-11-01T00:00:00Z,G28,60.873,270.363,2.6447,,,ALIC
2025-11-01T00:00:00Z,G25,66.005,297.639,2.5293,,,ALIC
2025-11-01T00:00:00Z,G21,48.743,196.274,3.0714,,,ALIC
2025-11-01T00:00:00Z,G29,55.296,223.17,2.8096,,,ALIC
2025-11-01T00:00:00Z,G21,19.331,11.369,6.9196,,,ALIC
